Gene stable ID	Transcript stable ID
ENSBTAG00000003455	ENSBTAT00000082617
ENSBTAG00000003455	ENSBTAT00000046162
ENSBTAG00000003455	ENSBTAT00000071877
ENSBTAG00000003455	ENSBTAT00000065624
ENSBTAG00000003455	ENSBTAT00000085912
ENSBTAG00000050934	ENSBTAT00000077259
ENSBTAG00000018438	ENSBTAT00000075507
ENSBTAG00000018438	ENSBTAT00000024531
ENSBTAG00000018436	ENSBTAT00000024529
ENSBTAG00000011672	ENSBTAT00000015496
ENSBTAG00000011672	ENSBTAT00000050515
ENSBTAG00000011672	ENSBTAT00000024526
ENSBTAG00000011667	ENSBTAT00000015493
ENSBTAG00000049831	ENSBTAT00000085541
ENSBTAG00000046235	ENSBTAT00000064733
ENSBTAG00000019110	ENSBTAT00000025441
ENSBTAG00000002725	ENSBTAT00000003532
ENSBTAG00000002725	ENSBTAT00000071231
ENSBTAG00000054523	ENSBTAT00000067697
ENSBTAG00000019469	ENSBTAT00000025934
ENSBTAG00000019469	ENSBTAT00000080848
ENSBTAG00000003764	ENSBTAT00000004897
ENSBTAG00000016969	ENSBTAT00000022571
ENSBTAG00000016969	ENSBTAT00000068685
ENSBTAG00000016969	ENSBTAT00000077599
ENSBTAG00000016967	ENSBTAT00000072452
ENSBTAG00000016967	ENSBTAT00000084438
ENSBTAG00000016967	ENSBTAT00000022568
ENSBTAG00000014057	ENSBTAT00000018680
ENSBTAG00000014054	ENSBTAT00000046847
ENSBTAG00000014054	ENSBTAT00000018677
ENSBTAG00000017879	ENSBTAT00000023768
ENSBTAG00000021663	ENSBTAT00000078045
ENSBTAG00000021663	ENSBTAT00000070263
ENSBTAG00000021663	ENSBTAT00000028866
ENSBTAG00000046612	ENSBTAT00000064161
ENSBTAG00000000609	ENSBTAT00000000802
ENSBTAG00000016138	ENSBTAT00000021481
ENSBTAG00000016138	ENSBTAT00000078886
ENSBTAG00000026580	ENSBTAT00000037840
ENSBTAG00000006672	ENSBTAT00000008774
ENSBTAG00000006672	ENSBTAT00000086528
ENSBTAG00000018408	ENSBTAT00000031642
ENSBTAG00000048655	ENSBTAT00000074100
ENSBTAG00000050176	ENSBTAT00000087219
ENSBTAG00000006386	ENSBTAT00000008381
ENSBTAG00000054339	ENSBTAT00000086509
ENSBTAG00000018161	ENSBTAT00000024171
ENSBTAG00000003384	ENSBTAT00000004386
ENSBTAG00000000257	ENSBTAT00000000321
ENSBTAG00000000257	ENSBTAT00000083015
ENSBTAG00000000257	ENSBTAT00000072258
ENSBTAG00000013591	ENSBTAT00000084559
ENSBTAG00000013591	ENSBTAT00000077508
ENSBTAG00000013591	ENSBTAT00000054027
ENSBTAG00000004795	ENSBTAT00000037835
ENSBTAG00000026578	ENSBTAT00000065464
ENSBTAG00000015615	ENSBTAT00000020742
ENSBTAG00000020829	ENSBTAT00000061187
ENSBTAG00000010229	ENSBTAT00000073403
ENSBTAG00000010229	ENSBTAT00000074618
ENSBTAG00000010229	ENSBTAT00000061257
ENSBTAG00000054952	ENSBTAT00000066583
ENSBTAG00000054952	ENSBTAT00000086008
ENSBTAG00000015381	ENSBTAT00000046411
ENSBTAG00000015381	ENSBTAT00000020443
ENSBTAG00000015381	ENSBTAT00000073583
ENSBTAG00000021446	ENSBTAT00000028591
ENSBTAG00000017393	ENSBTAT00000076293
ENSBTAG00000017393	ENSBTAT00000083072
ENSBTAG00000017393	ENSBTAT00000023131
ENSBTAG00000017393	ENSBTAT00000064787
ENSBTAG00000021361	ENSBTAT00000028479
ENSBTAG00000021361	ENSBTAT00000055737
ENSBTAG00000021361	ENSBTAT00000078759
ENSBTAG00000040543	ENSBTAT00000053029
ENSBTAG00000049209	ENSBTAT00000079968
ENSBTAG00000005960	ENSBTAT00000069717
ENSBTAG00000005960	ENSBTAT00000078809
ENSBTAG00000005960	ENSBTAT00000074611
ENSBTAG00000005960	ENSBTAT00000079348
ENSBTAG00000005960	ENSBTAT00000068564
ENSBTAG00000005960	ENSBTAT00000083479
ENSBTAG00000005960	ENSBTAT00000075847
ENSBTAG00000005960	ENSBTAT00000086113
ENSBTAG00000005960	ENSBTAT00000007823
ENSBTAG00000005960	ENSBTAT00000079069
ENSBTAG00000000240	ENSBTAT00000000294
ENSBTAG00000051600	ENSBTAT00000083692
ENSBTAG00000012403	ENSBTAT00000016461
ENSBTAG00000012418	ENSBTAT00000046332
ENSBTAG00000020196	ENSBTAT00000026900
ENSBTAG00000020196	ENSBTAT00000083189
ENSBTAG00000021830	ENSBTAT00000061365
ENSBTAG00000006367	ENSBTAT00000074642
ENSBTAG00000006367	ENSBTAT00000008357
ENSBTAG00000053423	ENSBTAT00000080038
ENSBTAG00000019460	ENSBTAT00000025923
ENSBTAG00000019460	ENSBTAT00000066629
ENSBTAG00000017139	ENSBTAT00000022780
ENSBTAG00000017139	ENSBTAT00000084405
ENSBTAG00000048313	ENSBTAT00000004932
ENSBTAG00000047327	ENSBTAT00000056744
ENSBTAG00000053549	ENSBTAT00000064665
ENSBTAG00000052548	ENSBTAT00000082758
ENSBTAG00000054490	ENSBTAT00000072266
ENSBTAG00000048868	ENSBTAT00000087198
ENSBTAG00000049448	ENSBTAT00000053010
ENSBTAG00000048694	ENSBTAT00000075043
ENSBTAG00000052671	ENSBTAT00000079868
ENSBTAG00000040489	ENSBTAT00000052087
ENSBTAG00000038761	ENSBTAT00000054789
ENSBTAG00000047985	ENSBTAT00000054300
ENSBTAG00000039615	ENSBTAT00000054186
ENSBTAG00000040533	ENSBTAT00000054768
ENSBTAG00000038414	ENSBTAT00000057313
ENSBTAG00000037718	ENSBTAT00000054907
ENSBTAG00000015094	ENSBTAT00000020086
ENSBTAG00000048464	ENSBTAT00000073428
ENSBTAG00000016357	ENSBTAT00000078275
ENSBTAG00000016357	ENSBTAT00000021759
ENSBTAG00000016357	ENSBTAT00000075014
ENSBTAG00000016357	ENSBTAT00000067124
ENSBTAG00000015242	ENSBTAT00000020271
ENSBTAG00000015242	ENSBTAT00000085813
ENSBTAG00000001360	ENSBTAT00000001791
ENSBTAG00000001360	ENSBTAT00000079729
ENSBTAG00000001360	ENSBTAT00000067116
ENSBTAG00000001360	ENSBTAT00000071215
ENSBTAG00000021970	ENSBTAT00000066910
ENSBTAG00000021970	ENSBTAT00000073901
ENSBTAG00000021970	ENSBTAT00000080870
ENSBTAG00000021970	ENSBTAT00000066861
ENSBTAG00000021970	ENSBTAT00000029290
ENSBTAG00000021827	ENSBTAT00000029098
ENSBTAG00000035370	ENSBTAT00000049877
ENSBTAG00000019002	ENSBTAT00000025291
ENSBTAG00000019002	ENSBTAT00000081910
ENSBTAG00000004269	ENSBTAT00000068319
ENSBTAG00000004269	ENSBTAT00000078810
ENSBTAG00000004269	ENSBTAT00000080325
ENSBTAG00000004269	ENSBTAT00000005592
ENSBTAG00000050964	ENSBTAT00000085414
ENSBTAG00000007975	ENSBTAT00000010485
ENSBTAG00000020174	ENSBTAT00000026869
ENSBTAG00000020174	ENSBTAT00000073195
ENSBTAG00000012074	ENSBTAT00000076994
ENSBTAG00000012074	ENSBTAT00000045964
ENSBTAG00000012074	ENSBTAT00000069400
ENSBTAG00000012074	ENSBTAT00000081522
ENSBTAG00000012074	ENSBTAT00000016017
ENSBTAG00000017958	ENSBTAT00000085719
ENSBTAG00000017958	ENSBTAT00000023877
ENSBTAG00000017958	ENSBTAT00000074121
ENSBTAG00000046495	ENSBTAT00000056628
ENSBTAG00000015888	ENSBTAT00000067128
ENSBTAG00000015888	ENSBTAT00000074147
ENSBTAG00000015888	ENSBTAT00000037744
ENSBTAG00000007799	ENSBTAT00000010261
ENSBTAG00000007802	ENSBTAT00000052712
ENSBTAG00000007802	ENSBTAT00000077730
ENSBTAG00000007802	ENSBTAT00000070550
ENSBTAG00000007802	ENSBTAT00000067405
ENSBTAG00000001598	ENSBTAT00000054497
ENSBTAG00000001598	ENSBTAT00000080232
ENSBTAG00000001598	ENSBTAT00000080975
ENSBTAG00000001598	ENSBTAT00000076579
ENSBTAG00000001598	ENSBTAT00000071674
ENSBTAG00000001598	ENSBTAT00000074174
ENSBTAG00000001598	ENSBTAT00000082049
ENSBTAG00000001598	ENSBTAT00000085220
ENSBTAG00000009065	ENSBTAT00000011949
ENSBTAG00000016791	ENSBTAT00000022338
ENSBTAG00000016793	ENSBTAT00000022340
ENSBTAG00000015638	ENSBTAT00000066507
ENSBTAG00000015638	ENSBTAT00000020767
ENSBTAG00000015638	ENSBTAT00000083302
ENSBTAG00000017000	ENSBTAT00000022606
ENSBTAG00000012544	ENSBTAT00000016650
ENSBTAG00000012544	ENSBTAT00000072735
ENSBTAG00000012544	ENSBTAT00000074301
ENSBTAG00000008749	ENSBTAT00000011527
ENSBTAG00000000436	ENSBTAT00000069028
ENSBTAG00000000436	ENSBTAT00000000557
ENSBTAG00000020097	ENSBTAT00000026774
ENSBTAG00000020097	ENSBTAT00000075760
ENSBTAG00000017370	ENSBTAT00000086943
ENSBTAG00000017370	ENSBTAT00000061461
ENSBTAG00000017370	ENSBTAT00000081206
ENSBTAG00000017370	ENSBTAT00000076560
ENSBTAG00000000243	ENSBTAT00000000304
ENSBTAG00000000245	ENSBTAT00000084104
ENSBTAG00000000245	ENSBTAT00000082691
ENSBTAG00000000245	ENSBTAT00000083084
ENSBTAG00000000245	ENSBTAT00000082385
ENSBTAG00000000245	ENSBTAT00000000305
ENSBTAG00000015516	ENSBTAT00000020625
ENSBTAG00000027312	ENSBTAT00000045835
ENSBTAG00000027312	ENSBTAT00000078305
ENSBTAG00000027312	ENSBTAT00000039145
ENSBTAG00000012299	ENSBTAT00000016319
ENSBTAG00000012299	ENSBTAT00000067633
ENSBTAG00000001446	ENSBTAT00000001895
ENSBTAG00000024595	ENSBTAT00000034262
ENSBTAG00000002964	ENSBTAT00000056227
ENSBTAG00000002964	ENSBTAT00000085866
ENSBTAG00000011224	ENSBTAT00000014907
ENSBTAG00000052963	ENSBTAT00000066441
ENSBTAG00000043954	ENSBTAT00000061022
ENSBTAG00000049376	ENSBTAT00000083300
ENSBTAG00000005851	ENSBTAT00000007693
ENSBTAG00000005851	ENSBTAT00000069828
ENSBTAG00000020707	ENSBTAT00000037735
ENSBTAG00000020707	ENSBTAT00000079895
ENSBTAG00000020707	ENSBTAT00000085167
ENSBTAG00000020707	ENSBTAT00000073185
ENSBTAG00000001146	ENSBTAT00000001526
ENSBTAG00000051273	ENSBTAT00000069359
ENSBTAG00000003496	ENSBTAT00000084444
ENSBTAG00000003496	ENSBTAT00000004546
ENSBTAG00000003496	ENSBTAT00000082772
ENSBTAG00000026519	ENSBTAT00000037717
ENSBTAG00000001747	ENSBTAT00000002294
ENSBTAG00000001752	ENSBTAT00000002297
ENSBTAG00000016498	ENSBTAT00000086444
ENSBTAG00000016498	ENSBTAT00000081623
ENSBTAG00000016498	ENSBTAT00000037722
ENSBTAG00000032163	ENSBTAT00000021934
ENSBTAG00000032163	ENSBTAT00000069989
ENSBTAG00000008159	ENSBTAT00000010726
ENSBTAG00000008159	ENSBTAT00000079028
ENSBTAG00000026523	ENSBTAT00000071595
ENSBTAG00000026523	ENSBTAT00000037724
ENSBTAG00000009795	ENSBTAT00000012920
ENSBTAG00000011236	ENSBTAT00000014922
ENSBTAG00000011236	ENSBTAT00000081287
ENSBTAG00000009665	ENSBTAT00000012740
ENSBTAG00000009665	ENSBTAT00000075245
ENSBTAG00000053778	ENSBTAT00000069459
ENSBTAG00000015181	ENSBTAT00000020200
ENSBTAG00000005376	ENSBTAT00000081154
ENSBTAG00000005376	ENSBTAT00000007075
ENSBTAG00000005376	ENSBTAT00000085637
ENSBTAG00000005376	ENSBTAT00000073663
ENSBTAG00000008112	ENSBTAT00000010673
ENSBTAG00000008112	ENSBTAT00000070558
ENSBTAG00000008112	ENSBTAT00000069692
ENSBTAG00000054706	ENSBTAT00000073925
ENSBTAG00000044181	ENSBTAT00000061121
ENSBTAG00000044181	ENSBTAT00000085376
ENSBTAG00000009784	ENSBTAT00000012905
ENSBTAG00000037531	ENSBTAT00000055377
ENSBTAG00000016844	ENSBTAT00000063488
ENSBTAG00000052243	ENSBTAT00000082786
ENSBTAG00000021107	ENSBTAT00000061280
ENSBTAG00000021107	ENSBTAT00000073234
ENSBTAG00000021107	ENSBTAT00000083985
ENSBTAG00000021107	ENSBTAT00000082509
ENSBTAG00000038112	ENSBTAT00000055373
ENSBTAG00000052123	ENSBTAT00000072436
ENSBTAG00000036287	ENSBTAT00000050788
ENSBTAG00000001826	ENSBTAT00000077167
ENSBTAG00000001826	ENSBTAT00000002389
ENSBTAG00000051913	ENSBTAT00000068674
ENSBTAG00000013454	ENSBTAT00000077920
ENSBTAG00000013454	ENSBTAT00000017897
ENSBTAG00000007388	ENSBTAT00000009713
ENSBTAG00000016980	ENSBTAT00000022582
ENSBTAG00000000880	ENSBTAT00000086662
ENSBTAG00000000880	ENSBTAT00000078814
ENSBTAG00000000880	ENSBTAT00000001170
ENSBTAG00000032024	ENSBTAT00000001172
ENSBTAG00000015076	ENSBTAT00000020062
ENSBTAG00000050728	ENSBTAT00000038502
ENSBTAG00000010196	ENSBTAT00000045398
ENSBTAG00000010204	ENSBTAT00000063319
ENSBTAG00000010204	ENSBTAT00000013464
ENSBTAG00000032007	ENSBTAT00000052954
ENSBTAG00000047902	ENSBTAT00000064751
ENSBTAG00000038891	ENSBTAT00000053728
ENSBTAG00000052230	ENSBTAT00000078979
ENSBTAG00000024751	ENSBTAT00000016352
ENSBTAG00000036061	ENSBTAT00000057402
ENSBTAG00000036061	ENSBTAT00000066975
ENSBTAG00000050143	ENSBTAT00000071686
ENSBTAG00000039329	ENSBTAT00000057496
ENSBTAG00000026586	ENSBTAT00000049176
ENSBTAG00000015935	ENSBTAT00000078949
ENSBTAG00000015935	ENSBTAT00000071921
ENSBTAG00000015935	ENSBTAT00000021191
ENSBTAG00000015935	ENSBTAT00000081844
ENSBTAG00000048114	ENSBTAT00000066107
ENSBTAG00000048114	ENSBTAT00000049047
ENSBTAG00000009679	ENSBTAT00000070188
ENSBTAG00000009679	ENSBTAT00000081639
ENSBTAG00000009679	ENSBTAT00000012769
ENSBTAG00000009846	ENSBTAT00000052076
ENSBTAG00000014788	ENSBTAT00000070687
ENSBTAG00000014788	ENSBTAT00000019669
ENSBTAG00000014790	ENSBTAT00000019675
ENSBTAG00000013224	ENSBTAT00000017596
ENSBTAG00000004098	ENSBTAT00000005354
ENSBTAG00000006398	ENSBTAT00000008388
ENSBTAG00000004099	ENSBTAT00000005361
ENSBTAG00000007159	ENSBTAT00000009422
ENSBTAG00000007159	ENSBTAT00000085471
ENSBTAG00000009362	ENSBTAT00000052410
ENSBTAG00000052949	ENSBTAT00000079205
ENSBTAG00000054309	ENSBTAT00000075061
ENSBTAG00000052173	ENSBTAT00000063846
ENSBTAG00000054597	ENSBTAT00000085202
ENSBTAG00000043975	ENSBTAT00000061219
ENSBTAG00000013400	ENSBTAT00000017827
ENSBTAG00000021193	ENSBTAT00000055097
ENSBTAG00000021193	ENSBTAT00000083057
ENSBTAG00000009275	ENSBTAT00000012219
ENSBTAG00000009277	ENSBTAT00000012221
ENSBTAG00000019719	ENSBTAT00000026280
ENSBTAG00000003489	ENSBTAT00000072253
ENSBTAG00000003489	ENSBTAT00000068993
ENSBTAG00000003489	ENSBTAT00000004535
ENSBTAG00000003489	ENSBTAT00000066732
ENSBTAG00000012674	ENSBTAT00000016838
ENSBTAG00000012674	ENSBTAT00000075818
ENSBTAG00000020723	ENSBTAT00000027616
ENSBTAG00000049872	ENSBTAT00000068114
ENSBTAG00000031917	ENSBTAT00000069259
ENSBTAG00000031917	ENSBTAT00000045257
ENSBTAG00000031917	ENSBTAT00000068799
ENSBTAG00000031917	ENSBTAT00000074669
ENSBTAG00000048691	ENSBTAT00000083356
ENSBTAG00000010047	ENSBTAT00000081961
ENSBTAG00000010047	ENSBTAT00000013256
ENSBTAG00000031895	ENSBTAT00000045235
ENSBTAG00000031895	ENSBTAT00000045233
ENSBTAG00000046726	ENSBTAT00000063680
ENSBTAG00000013551	ENSBTAT00000018021
ENSBTAG00000002728	ENSBTAT00000071817
ENSBTAG00000002728	ENSBTAT00000068236
ENSBTAG00000002728	ENSBTAT00000003537
ENSBTAG00000002728	ENSBTAT00000074171
ENSBTAG00000002728	ENSBTAT00000061484
ENSBTAG00000045772	ENSBTAT00000063435
ENSBTAG00000007201	ENSBTAT00000054275
ENSBTAG00000018464	ENSBTAT00000024571
ENSBTAG00000006323	ENSBTAT00000066150
ENSBTAG00000006323	ENSBTAT00000075350
ENSBTAG00000006323	ENSBTAT00000067628
ENSBTAG00000006323	ENSBTAT00000008296
ENSBTAG00000052926	ENSBTAT00000073206
ENSBTAG00000048573	ENSBTAT00000067130
ENSBTAG00000000817	ENSBTAT00000039096
ENSBTAG00000000817	ENSBTAT00000083000
ENSBTAG00000011509	ENSBTAT00000075870
ENSBTAG00000011509	ENSBTAT00000015295
ENSBTAG00000011509	ENSBTAT00000073645
ENSBTAG00000011509	ENSBTAT00000068857
ENSBTAG00000008543	ENSBTAT00000073947
ENSBTAG00000008543	ENSBTAT00000011263
ENSBTAG00000005083	ENSBTAT00000075739
ENSBTAG00000005083	ENSBTAT00000045051
ENSBTAG00000045898	ENSBTAT00000065321
ENSBTAG00000010838	ENSBTAT00000014382
ENSBTAG00000004472	ENSBTAT00000005869
ENSBTAG00000004472	ENSBTAT00000075543
ENSBTAG00000004472	ENSBTAT00000070613
ENSBTAG00000010334	ENSBTAT00000013647
ENSBTAG00000010347	ENSBTAT00000067802
ENSBTAG00000010347	ENSBTAT00000013663
ENSBTAG00000005955	ENSBTAT00000007814
ENSBTAG00000031701	ENSBTAT00000039899
ENSBTAG00000003938	ENSBTAT00000039897
ENSBTAG00000003938	ENSBTAT00000081675
ENSBTAG00000003938	ENSBTAT00000083987
ENSBTAG00000003938	ENSBTAT00000083694
ENSBTAG00000048338	ENSBTAT00000078271
ENSBTAG00000052316	ENSBTAT00000070206
ENSBTAG00000006523	ENSBTAT00000008569
ENSBTAG00000007974	ENSBTAT00000010484
ENSBTAG00000002827	ENSBTAT00000003660
ENSBTAG00000002827	ENSBTAT00000081010
ENSBTAG00000002829	ENSBTAT00000003662
ENSBTAG00000001289	ENSBTAT00000001699
ENSBTAG00000015166	ENSBTAT00000020180
ENSBTAG00000031724	ENSBTAT00000044979
ENSBTAG00000002402	ENSBTAT00000037678
ENSBTAG00000008540	ENSBTAT00000004059
ENSBTAG00000009583	ENSBTAT00000012607
ENSBTAG00000039080	ENSBTAT00000075984
ENSBTAG00000039080	ENSBTAT00000011256
ENSBTAG00000001271	ENSBTAT00000053284
ENSBTAG00000001271	ENSBTAT00000001674
ENSBTAG00000020079	ENSBTAT00000071880
ENSBTAG00000020079	ENSBTAT00000074485
ENSBTAG00000020079	ENSBTAT00000084288
ENSBTAG00000020079	ENSBTAT00000068476
ENSBTAG00000020079	ENSBTAT00000026753
ENSBTAG00000052236	ENSBTAT00000078772
ENSBTAG00000007668	ENSBTAT00000010089
ENSBTAG00000054093	ENSBTAT00000087369
ENSBTAG00000036273	ENSBTAT00000056599
ENSBTAG00000002275	ENSBTAT00000002933
ENSBTAG00000002275	ENSBTAT00000071931
ENSBTAG00000019139	ENSBTAT00000025476
ENSBTAG00000050873	ENSBTAT00000084541
ENSBTAG00000018996	ENSBTAT00000062978
ENSBTAG00000018996	ENSBTAT00000065043
ENSBTAG00000018996	ENSBTAT00000064741
ENSBTAG00000018996	ENSBTAT00000025286
ENSBTAG00000018996	ENSBTAT00000064521
ENSBTAG00000018996	ENSBTAT00000063967
ENSBTAG00000018996	ENSBTAT00000079512
ENSBTAG00000055087	ENSBTAT00000080651
ENSBTAG00000054972	ENSBTAT00000070459
ENSBTAG00000052141	ENSBTAT00000077531
ENSBTAG00000051256	ENSBTAT00000066710
ENSBTAG00000011106	ENSBTAT00000044829
ENSBTAG00000011106	ENSBTAT00000014748
ENSBTAG00000015335	ENSBTAT00000083193
ENSBTAG00000015335	ENSBTAT00000063222
ENSBTAG00000015335	ENSBTAT00000075783
ENSBTAG00000015335	ENSBTAT00000082459
ENSBTAG00000015335	ENSBTAT00000077553
ENSBTAG00000015335	ENSBTAT00000067133
ENSBTAG00000015335	ENSBTAT00000020387
ENSBTAG00000011593	ENSBTAT00000054202
ENSBTAG00000011593	ENSBTAT00000069603
ENSBTAG00000015485	ENSBTAT00000020582
ENSBTAG00000015485	ENSBTAT00000081309
ENSBTAG00000015485	ENSBTAT00000066807
ENSBTAG00000007758	ENSBTAT00000073673
ENSBTAG00000007758	ENSBTAT00000079881
ENSBTAG00000007758	ENSBTAT00000072858
ENSBTAG00000007758	ENSBTAT00000079827
ENSBTAG00000007758	ENSBTAT00000073571
ENSBTAG00000007758	ENSBTAT00000010204
ENSBTAG00000007758	ENSBTAT00000086246
ENSBTAG00000007758	ENSBTAT00000064534
ENSBTAG00000054672	ENSBTAT00000077185
ENSBTAG00000016164	ENSBTAT00000021518
ENSBTAG00000016164	ENSBTAT00000078634
ENSBTAG00000035054	ENSBTAT00000061549
ENSBTAG00000045999	ENSBTAT00000064783
ENSBTAG00000002171	ENSBTAT00000084600
ENSBTAG00000002171	ENSBTAT00000061569
ENSBTAG00000027049	ENSBTAT00000038755
ENSBTAG00000038190	ENSBTAT00000066912
ENSBTAG00000038190	ENSBTAT00000053205
ENSBTAG00000038190	ENSBTAT00000067605
ENSBTAG00000020817	ENSBTAT00000083529
ENSBTAG00000020817	ENSBTAT00000027741
ENSBTAG00000053784	ENSBTAT00000077098
ENSBTAG00000016374	ENSBTAT00000021778
ENSBTAG00000048046	ENSBTAT00000065297
ENSBTAG00000018681	ENSBTAT00000024865
ENSBTAG00000002993	ENSBTAT00000003895
ENSBTAG00000002993	ENSBTAT00000083450
ENSBTAG00000002993	ENSBTAT00000069804
ENSBTAG00000027879	ENSBTAT00000040201
ENSBTAG00000021741	ENSBTAT00000061538
ENSBTAG00000021741	ENSBTAT00000080174
ENSBTAG00000021741	ENSBTAT00000082533
ENSBTAG00000021741	ENSBTAT00000074322
ENSBTAG00000021741	ENSBTAT00000073841
ENSBTAG00000014494	ENSBTAT00000019270
ENSBTAG00000014495	ENSBTAT00000019271
ENSBTAG00000014495	ENSBTAT00000086315
ENSBTAG00000054087	ENSBTAT00000086944
ENSBTAG00000014496	ENSBTAT00000037034
ENSBTAG00000014497	ENSBTAT00000019274
ENSBTAG00000031481	ENSBTAT00000044620
ENSBTAG00000014498	ENSBTAT00000057059
ENSBTAG00000005557	ENSBTAT00000083796
ENSBTAG00000005557	ENSBTAT00000076170
ENSBTAG00000005557	ENSBTAT00000073825
ENSBTAG00000005557	ENSBTAT00000074606
ENSBTAG00000005557	ENSBTAT00000077806
ENSBTAG00000005557	ENSBTAT00000068794
ENSBTAG00000005557	ENSBTAT00000077696
ENSBTAG00000005557	ENSBTAT00000007309
ENSBTAG00000020238	ENSBTAT00000061208
ENSBTAG00000020238	ENSBTAT00000066372
ENSBTAG00000020238	ENSBTAT00000085580
ENSBTAG00000020238	ENSBTAT00000067288
ENSBTAG00000020238	ENSBTAT00000067826
ENSBTAG00000020238	ENSBTAT00000068382
ENSBTAG00000020238	ENSBTAT00000081547
ENSBTAG00000020238	ENSBTAT00000087174
ENSBTAG00000020238	ENSBTAT00000085134
ENSBTAG00000020238	ENSBTAT00000085889
ENSBTAG00000007694	ENSBTAT00000010118
ENSBTAG00000014062	ENSBTAT00000064655
ENSBTAG00000031532	ENSBTAT00000044696
ENSBTAG00000013176	ENSBTAT00000074522
ENSBTAG00000013176	ENSBTAT00000080589
ENSBTAG00000013176	ENSBTAT00000044700
ENSBTAG00000018810	ENSBTAT00000044595
ENSBTAG00000018810	ENSBTAT00000073991
ENSBTAG00000009620	ENSBTAT00000061523
ENSBTAG00000049815	ENSBTAT00000078740
ENSBTAG00000003925	ENSBTAT00000005121
ENSBTAG00000003929	ENSBTAT00000005130
ENSBTAG00000000916	ENSBTAT00000001210
ENSBTAG00000000918	ENSBTAT00000001212
ENSBTAG00000000918	ENSBTAT00000073459
ENSBTAG00000000918	ENSBTAT00000082899
ENSBTAG00000000918	ENSBTAT00000076820
ENSBTAG00000000918	ENSBTAT00000068050
ENSBTAG00000031476	ENSBTAT00000068088
ENSBTAG00000031476	ENSBTAT00000044610
ENSBTAG00000003884	ENSBTAT00000005065
ENSBTAG00000003884	ENSBTAT00000086653
ENSBTAG00000003884	ENSBTAT00000055791
ENSBTAG00000007685	ENSBTAT00000010108
ENSBTAG00000007686	ENSBTAT00000038996
ENSBTAG00000011179	ENSBTAT00000014845
ENSBTAG00000050546	ENSBTAT00000080899
ENSBTAG00000045624	ENSBTAT00000064018
ENSBTAG00000047934	ENSBTAT00000054398
ENSBTAG00000053225	ENSBTAT00000066071
ENSBTAG00000055272	ENSBTAT00000083998
ENSBTAG00000007791	ENSBTAT00000065391
ENSBTAG00000007791	ENSBTAT00000071372
ENSBTAG00000007791	ENSBTAT00000082504
ENSBTAG00000007791	ENSBTAT00000067006
ENSBTAG00000007791	ENSBTAT00000010251
ENSBTAG00000034925	ENSBTAT00000081682
ENSBTAG00000034925	ENSBTAT00000049400
ENSBTAG00000034925	ENSBTAT00000077848
ENSBTAG00000019600	ENSBTAT00000077348
ENSBTAG00000019600	ENSBTAT00000026114
ENSBTAG00000021814	ENSBTAT00000029077
ENSBTAG00000000892	ENSBTAT00000001184
ENSBTAG00000016839	ENSBTAT00000022398
ENSBTAG00000014534	ENSBTAT00000087016
ENSBTAG00000014534	ENSBTAT00000019318
ENSBTAG00000044053	ENSBTAT00000061225
ENSBTAG00000013222	ENSBTAT00000085939
ENSBTAG00000013222	ENSBTAT00000072468
ENSBTAG00000013222	ENSBTAT00000075304
ENSBTAG00000013222	ENSBTAT00000082191
ENSBTAG00000013222	ENSBTAT00000075662
ENSBTAG00000013222	ENSBTAT00000083876
ENSBTAG00000013222	ENSBTAT00000061271
ENSBTAG00000054709	ENSBTAT00000085805
ENSBTAG00000053911	ENSBTAT00000075166
ENSBTAG00000020056	ENSBTAT00000026725
ENSBTAG00000005096	ENSBTAT00000006715
ENSBTAG00000005100	ENSBTAT00000006718
ENSBTAG00000005100	ENSBTAT00000078198
ENSBTAG00000000053	ENSBTAT00000085924
ENSBTAG00000000053	ENSBTAT00000038128
ENSBTAG00000000053	ENSBTAT00000081390
ENSBTAG00000032382	ENSBTAT00000010665
ENSBTAG00000005869	ENSBTAT00000007718
ENSBTAG00000005869	ENSBTAT00000084133
ENSBTAG00000016751	ENSBTAT00000022276
ENSBTAG00000021175	ENSBTAT00000028218
ENSBTAG00000016391	ENSBTAT00000021796
ENSBTAG00000037429	ENSBTAT00000061041
ENSBTAG00000054151	ENSBTAT00000082703
ENSBTAG00000034662	ENSBTAT00000049099
ENSBTAG00000020825	ENSBTAT00000027750
ENSBTAG00000020825	ENSBTAT00000082986
ENSBTAG00000024688	ENSBTAT00000034372
ENSBTAG00000024688	ENSBTAT00000081574
ENSBTAG00000024688	ENSBTAT00000068801
ENSBTAG00000024688	ENSBTAT00000069201
ENSBTAG00000024688	ENSBTAT00000086156
ENSBTAG00000052031	ENSBTAT00000074561
ENSBTAG00000048976	ENSBTAT00000072836
ENSBTAG00000043950	ENSBTAT00000061609
ENSBTAG00000043950	ENSBTAT00000068631
ENSBTAG00000055014	ENSBTAT00000080755
ENSBTAG00000055014	ENSBTAT00000078813
ENSBTAG00000055014	ENSBTAT00000079963
ENSBTAG00000015498	ENSBTAT00000020598
ENSBTAG00000005456	ENSBTAT00000048817
ENSBTAG00000012096	ENSBTAT00000016044
ENSBTAG00000000995	ENSBTAT00000001319
ENSBTAG00000026716	ENSBTAT00000079816
ENSBTAG00000026716	ENSBTAT00000038116
