Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,gene,chr,start,end,gene_symbol,mean_rd,gc_content,complexity,cds_len,gene_length,num_targ,segdups,dip,del,dup,del.sing,dup.sing,del.sing.score,dup.sing.score,del.score,dup.score,cnv.score,flag,CNV,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000166501,16.0,47,16,23847322,24231932,1,ENSG00000166501.8,16,23847322,24231932,PRKCB,90.39508268065359,0.5062796554288099,137.055555555556,2467,384610,18,0,58825,1,1,1,0,0.335014540682726,1.3733735443426298,0.571469251806099,0.9206207984130071,0.936250433587345,0,Y,0.3404255319148936,N
ENSG00000113593,38.0,48,5,64859063,64883376,1,ENSG00000113593.7,5,64859063,64883376,PPWD1,79.79061242282171,0.40654749798692896,182.45454545454498,2007,24313,11,0,59038,0,2,0,0,0.6451074466729161,0.639203531652026,0.8392385292899799,0.36917065643823,0.6830474288989079,0,Y,0.7916666666666666,Y
ENSG00000173218,19.0,48,1,116184574,116240845,1,ENSG00000173218.10,1,116184574,116240845,VANGL1,86.4794662253765,0.499828515423231,231.0,1617,56271,7,0,58986,1,0,0,0,0.33763154851494903,0.367404605166933,0.0877800042286186,0.9235664356175493,0.756577591808539,0,Y,0.3958333333333333,Y
ENSG00000196391,14.0,47,15,90895477,90909324,1,ENSG00000196391.6,15,90895477,90909324,ZNF774,45.37081337182701,0.521126547853522,375.25,1501,13847,4,1,58754,0,16,0,0,-0.23198225925154295,-0.0965735152160443,0.3964390730785901,-2.3461784725638,-1.81010596357972,1,Y,0.2978723404255319,N
ENSG00000140575,46.0,48,15,90931450,91045475,1,ENSG00000140575.8,15,90931450,91045475,IQGAP1,77.0523952609994,0.462828560340978,137.13513513513502,5074,114025,37,1,59073,1,22,1,1,0.9984693716013492,1.23788243246226,1.2573469927591698,-1.76906200496275,-0.981590718142555,1,Y,0.9583333333333334,Y
ENSG00000107554,16.0,48,10,101635334,101769676,-1,ENSG00000107554.11,10,101635334,101769676,DNMBP,95.21873690472799,0.484225240969561,306.1875,4899,134342,16,1,58972,2,2,2,0,-0.676107718857324,1.03218871956631,0.29682606468191497,0.7979295384025409,0.6831958084782049,0,Y,0.3333333333333333,N
ENSG00000163393,19.0,48,1,116519119,116612675,1,ENSG00000163393.8,1,116519119,116612675,SLC22A15,94.0224548126766,0.492685253299015,140.0,1680,93556,12,0,58994,2,3,1,3,-0.118884890628737,-1.2381180112103998,-0.0611639786495121,0.19391795711657894,0.13867827697345098,0,Y,0.3958333333333333,Y
ENSG00000121989,18.0,48,2,148602086,148688393,1,ENSG00000121989.10,2,148602086,148688393,ACVR2A,115.136816336819,0.425844485139414,146.18181818181802,1608,86307,11,0,59064,32,48,23,46,-2.84641464131682,-2.87279498102368,-2.62354415217069,-2.53125239294469,-2.47162789907313,0,Y,0.375,Y
ENSG00000167535,21.0,48,12,49207577,49222724,1,ENSG00000167535.3,12,49207577,49222724,CACNB3,77.10820313462,0.570114354548812,123.307692307692,1603,15147,13,0,58887,0,0,0,0,0.6218731955161351,0.664062339692107,0.7694703258175501,1.08874689736433,1.2421740496343898,0,N,0.4375,Y
ENSG00000006453,14.0,48,7,97920963,98030380,-1,ENSG00000006453.9,7,97920963,98030380,BAIAP2L1,90.5799042623569,0.478117358516473,118.0,1652,109417,14,0,58811,2,5,0,0,0.903658433726532,0.950837640861432,-0.00877026508584936,-0.250940445381768,-0.15219528531311902,0,Y,0.2916666666666667,N
ENSG00000053371,25.0,48,1,19630459,19638640,-1,ENSG00000053371.8,1,19630459,19638640,AKR7A2,86.2362618625655,0.6230719016125921,170.285714285714,1192,8181,7,0,58945,4,4,0,0,0.432771005492642,0.419096589127108,-1.08173591816221,-0.24283545715623006,-0.596724497265724,0,Y,0.5208333333333334,Y
ENSG00000174886,19.0,48,19,5891287,5904017,-1,ENSG00000174886.8,19,5891287,5904017,NDUFA11,54.272681475817,0.619298779950707,235.75,943,12730,4,0,58836,0,1,0,0,-0.125173007895451,-0.0376304427609755,0.230919757465322,0.276566728066375,0.38266859720357,0,Y,0.3958333333333333,Y
ENSG00000105519,25.0,48,19,5911718,5915888,1,ENSG00000105519.8,19,5911718,5915888,CAPS,74.17189658129429,0.650683071822573,153.75,615,4170,4,0,59102,0,1,0,0,0.201097275831713,0.21260336529238705,0.49998628018603,0.476165216557975,0.6392064759264909,0,Y,0.5208333333333334,Y
ENSG00000115947,17.0,48,2,148687968,148779147,-1,ENSG00000115947.9,2,148687968,148779147,ORC4,66.0631953178587,0.3656483417359771,108.230769230769,1407,91179,13,0,59034,5,2,3,0,-1.54875871113356,0.8907929673492779,-1.1726793969039295,0.417526790597051,-0.243072866520532,0,Y,0.3541666666666667,N
ENSG00000198208,18.0,48,14,75370657,75390099,-1,ENSG00000198208.7,14,75370657,75390099,RPS6KL1,63.0889989839507,0.605619515286334,167.727272727273,1845,19442,11,0,58827,0,0,0,0,0.364062221614549,0.42850082350304,0.556474608871798,0.92535736368446,1.03282956475333,0,N,0.375,Y
ENSG00000040487,25.0,48,1,19638820,19655794,1,ENSG00000040487.8,1,19638820,19655794,PQLC2,95.1167366714576,0.613681655474092,131.142857142857,918,16974,7,0,58931,2,4,1,0,-0.357889940394501,0.5247921839624761,-0.195064598973051,-0.153785880601819,-0.170005099856508,0,Y,0.5208333333333334,Y
ENSG00000181523,18.0,48,17,78180515,78194722,-1,ENSG00000181523.8,17,78180515,78194722,SGSH,48.9185325970442,0.624604388162442,223.875,1791,14207,8,0,58882,1,3,0,0,0.0445830677393576,0.130999607180899,-0.2107901601273,-0.24306875454068105,-0.249368403364693,0,Y,0.375,N
ENSG00000113595,16.0,48,5,64885507,64921802,-1,ENSG00000113595.10,5,64885507,64921802,TRIM23,83.37775627099879,0.4239343162035871,143.230769230769,1862,36295,13,0,59014,1,3,0,1,0.7912236261489559,0.0143926647809078,0.4000134713841961,0.17392337581135,0.32627906295056297,0,Y,0.3333333333333333,Y
ENSG00000149231,48.0,48,11,96085933,96123087,-1,ENSG00000149231.7,11,96085933,96123087,CCDC82,86.947005535864,0.364015328664729,244.333333333333,1466,37154,6,0,58917,0,0,0,0,0.56357893834391,0.512668354716918,0.838540400097519,1.00716328002769,1.23546874083634,0,N,1.0,Y
ENSG00000213760,30.0,48,6,31512239,31516204,-1,ENSG00000213760.6,6,31512239,31516204,ATP6V1G2,63.360678595929784,0.626870463243152,164.5,658,3965,4,0,58895,0,0,0,0,0.0209537403925156,0.078233286861361,0.350708156236785,0.7465607928600619,0.8206990809647231,0,N,0.625,Y
ENSG00000116830,31.0,48,1,117602925,117650075,1,ENSG00000116830.7,1,117602925,117650075,TTF2,94.4238129977431,0.4728381508775,163.173913043478,3753,47150,23,0,59070,1,5,0,0,1.3006837780404,1.29217066177004,0.7346998492985308,-0.00317667806272198,0.29921211977079804,0,Y,0.6458333333333334,Y
ENSG00000158865,33.0,47,16,24857162,24922949,1,ENSG00000158865.8,16,24857162,24922949,SLC5A11,138.745948605077,0.5450426817288011,141.2,2118,65787,15,0,58987,13,4,13,4,-2.84641464131682,-1.2653516869035302,-2.3224731986216502,0.503784228884606,-0.6907423934485071,0,Y,0.7021276595744681,Y
ENSG00000164610,19.0,48,7,33134409,33149013,-1,ENSG00000164610.4,7,33134409,33149013,RP9,74.2856849702715,0.4735909710387321,78.4,392,14604,5,1,58996,1,304,0,9,0.334916683101234,-2.87279498102368,0.317649352984032,-2.53125239294469,-2.47162789907313,1,Y,0.3958333333333333,Y
ENSG00000169914,34.0,48,1,20209006,20239438,1,ENSG00000169914.5,1,20209006,20239438,OTUD3,77.3765387238236,0.4512665763232701,145.428571428571,1018,30432,7,0,59085,0,0,0,0,0.339705463644562,0.380641786154766,0.6186564167911309,0.917988250252926,1.07354663400327,0,N,0.7083333333333334,Y
ENSG00000104472,24.0,48,8,141521397,141527236,1,ENSG00000104472.5,8,141521397,141527236,CHRAC1,52.9126282014637,0.4623379317828479,139.0,417,5839,3,0,58800,1,14,0,0,-0.180723417830474,-0.0733192381648269,-0.30924560824179104,-2.28360083827284,-1.86417308485692,0,Y,0.5,Y
ENSG00000119718,30.0,48,14,75469614,75476292,1,ENSG00000119718.6,14,75469614,75476292,EIF2B2,136.203679164046,0.52375139174204,141.0,1128,6678,8,0,59106,1,2,0,2,1.0396977759306,-0.5880614105476629,0.8507294445675551,0.82012249516542,0.962943873314858,0,Y,0.625,Y
ENSG00000179913,14.0,29,19,17905637,17923891,1,ENSG00000179913.6,19,17905637,17923891,B3GNT3,77.6862736536705,0.620907169971265,565.5,1131,18254,2,0,58883,0,6,0,0,-0.100338687682055,-0.0658528936661006,0.30155064794961,-1.04459906057309,-0.7068149814145981,0,Y,0.4827586206896552,N
ENSG00000139899,43.0,48,14,24895738,24900160,-1,ENSG00000139899.6,14,24895738,24900160,CBLN3,76.9378047464561,0.6387823289364379,214.5,858,4422,4,0,58868,0,0,0,0,0.168954169596569,0.17752535607469802,0.4859192250982861,0.8321023375569029,0.937785940149534,0,N,0.8958333333333334,Y
ENSG00000127472,18.0,47,1,20354672,20417683,1,ENSG00000127472.6,1,20354672,20417683,PLA2G5,97.44946793534059,0.568181818181818,112.25,449,63011,4,0,59018,0,1,0,0,0.386703161905955,0.39621365081086,0.6965337047048751,0.619872938284888,0.831911334992239,0,Y,0.3829787234042553,N
ENSG00000163684,18.0,48,3,58291974,58310422,1,ENSG00000163684.7,3,58291974,58310422,RPP14,95.1387816144511,0.424879327362897,81.0,405,18448,5,0,59084,1,1,1,1,-0.38857907394520497,-0.289288669924584,0.294542407028689,0.6846933832380862,0.673997559206886,0,Y,0.375,N
ENSG00000100441,27.0,48,14,24898492,24910540,1,ENSG00000100441.5,14,24898492,24910540,KHNYN,69.5249675851815,0.567479158659335,279.7,2797,12048,10,0,58989,0,0,0,0,0.237982804795515,0.27770212882289896,0.491269656812045,0.858493228725573,0.9650536472319392,0,N,0.5625,Y
ENSG00000187151,16.0,43,11,101761405,101787253,-1,ENSG00000187151.3,11,101761405,101787253,ANGPTL5,68.6541494683276,0.3679087509586,151.875,1215,25848,8,0,58984,2,4,2,0,-1.18760062757771,0.517252845378033,-0.255209178349458,-0.274073003830805,-0.25784565494785605,0,Y,0.372093023255814,Y
ENSG00000116874,47.0,48,1,119573839,119683294,-1,ENSG00000116874.7,1,119573839,119683294,WARS2,88.7990898934746,0.506532021437464,191.666666666667,1150,109455,6,0,59138,0,3,0,1,0.366958082799585,-0.35945681588438505,0.634301400735241,-0.0533591020830771,0.250283977453684,0,Y,0.9791666666666666,Y
ENSG00000095485,44.0,48,10,101992055,102027437,-1,ENSG00000095485.12,10,101992055,102027437,CWF19L1,108.06195863006799,0.4553848725874939,121.5,1701,35382,14,0,59074,2,0,0,0,1.09798533792675,1.04016458810852,0.242909902943841,1.40252248516365,1.07663469794968,0,Y,0.9166666666666666,Y
ENSG00000100445,26.0,48,14,24908972,24912111,-1,ENSG00000100445.12,14,24908972,24912111,SDR39U1,54.8993387334208,0.554875448181584,143.875,1151,3139,8,0,58972,0,2,0,1,0.0743338778788171,-0.6081044521240621,0.366888728468355,0.0804463916720283,0.263469530712102,0,Y,0.5416666666666666,Y
ENSG00000007080,15.0,48,19,18043825,18054800,1,ENSG00000007080.6,19,18043825,18054800,CCDC124,30.646092547069202,0.6366277921445601,166.666666666667,500,10975,3,0,58724,0,0,0,0,-0.34479039280992896,-0.206700763270978,0.068746903750224,0.555323986550685,0.551510800333142,0,N,0.3125,N
ENSG00000139537,30.0,48,12,49297893,49325623,1,ENSG00000139537.6,12,49297893,49325623,CCDC65,81.90528845329341,0.45505294474941,187.875,1503,27730,8,1,58952,1,5,0,0,0.545983480513715,0.571258907605964,0.472689097004459,-0.217519824314882,0.0237570092968499,1,Y,0.625,Y
ENSG00000090432,32.0,48,1,20825943,20834654,-1,ENSG00000090432.5,1,20825943,20834654,MUL1,71.9011360550532,0.527658147837485,270.75,1083,8711,4,0,58869,1,2,1,0,-0.953134126955255,0.0190180552293304,-0.19695520708980704,0.0116055310910869,-0.0324763303959345,0,Y,0.6666666666666666,Y
ENSG00000158825,26.0,48,1,20915441,20945401,1,ENSG00000158825.5,1,20915441,20945401,CDA,64.47406078493,0.5484622093524,116.25,465,29960,4,0,58938,1,2,1,0,-0.93242759061384,0.0771910190741196,-0.211966527022327,0.028592211311243,-0.0279940271846943,0,Y,0.5416666666666666,Y
ENSG00000134285,24.0,48,12,49315301,49320257,-1,ENSG00000134285.6,12,49315301,49320257,FKBP11,61.1582685298987,0.5475632109778289,107.0,856,4956,8,1,58974,1,0,0,0,0.309809965012899,0.407257419842024,0.242695366997268,1.13269404506601,0.935511526108704,0,Y,0.5,Y
ENSG00000139971,17.0,46,14,58466453,58764857,-1,ENSG00000139971.11,14,58466453,58764857,C14orf37,96.60302264368471,0.452953760784531,359.5,2157,298404,6,0,58896,4,12,2,2,-1.16218684070253,-0.860311948386942,-1.04276066824927,-1.72813632050553,-1.53713308112417,0,Y,0.3695652173913043,N
ENSG00000125656,17.0,48,19,6361463,6368919,1,ENSG00000125656.4,19,6361463,6368919,CLPP,42.5991392064937,0.609263575688466,133.2,666,7456,5,0,58888,0,0,0,0,-0.150487595603382,-0.0285672107786498,0.201250830630553,0.658354821240004,0.690026248789953,0,N,0.3541666666666667,Y
ENSG00000196072,41.0,48,10,102033713,102046469,-1,ENSG00000196072.7,10,102033713,102046469,BLOC1S2,77.1934920820947,0.498071307078165,106.4,532,12756,5,0,58947,2,0,0,0,0.18308823925108605,0.234393994812707,-0.486956703599031,0.8566353572481391,0.390113413567539,0,Y,0.8541666666666666,Y
ENSG00000131966,31.0,48,14,58666798,58701750,1,ENSG00000131966.9,14,58666798,58701750,ACTR10,81.11594951098559,0.42190253028532704,103.15384615384599,1341,34952,13,0,59007,1,8,0,0,0.8128754830820542,0.834295094181668,0.40975528965389296,-0.8827174668087819,-0.490899255123313,0,Y,0.6458333333333334,Y
ENSG00000117245,15.0,47,1,20990507,21044510,-1,ENSG00000117245.8,1,20990507,21044510,KIF17,73.729247103438,0.6133070588055739,222.8,3342,54003,15,0,58908,5,4,2,1,-1.0386925804491,-0.0911742057805517,-1.34526965228271,-0.164780701662664,-0.657872235145594,0,Y,0.3191489361702128,N
ENSG00000106077,16.0,48,7,73150424,73153197,-1,ENSG00000106077.14,7,73150424,73153197,ABHD11,56.217248427852795,0.634986118727965,217.6,1088,2773,5,1,58695,0,6,0,0,0.126349484668987,0.196890229391538,0.6434462754304979,-0.6754338665597179,-0.32751011946681896,1,Y,0.3333333333333333,N
ENSG00000168297,25.0,48,3,58318607,58411748,1,ENSG00000168297.11,3,58318607,58411748,PXK,84.9490417636289,0.432331157217135,102.17647058823499,1737,93141,17,0,58992,0,1,0,1,1.07821323590315,0.34034798404000105,1.10097300509541,0.923188333777224,1.2205990862888,0,Y,0.5208333333333334,Y
ENSG00000041802,46.0,48,3,194361517,194393206,-1,ENSG00000041802.6,3,194361517,194393206,LSG1,94.9566186991605,0.4749633820828471,147.214285714286,2061,31689,14,0,59139,1,3,1,2,-0.0273342200057116,-0.5902323138849611,0.48870687746357,0.26633669917616,0.423002166568744,0,Y,0.9583333333333334,Y
ENSG00000155592,20.0,48,16,25247322,25269252,-1,ENSG00000155592.11,16,25247322,25269252,ZKSCAN2,107.437076520695,0.523269661067726,426.0,2982,21930,7,0,58694,0,2,0,0,0.430820047211599,0.355697934927212,0.780123749132298,0.323830090162429,0.6117355383509949,0,Y,0.4166666666666667,Y
ENSG00000181240,45.0,48,19,6426048,6433790,-1,ENSG00000181240.9,19,6426048,6433790,SLC25A41,44.93229051648029,0.5958324043735871,162.0,1134,7742,7,0,59013,0,0,0,0,-0.0552952819265079,0.0610151980980049,0.262305932744972,0.7053579504783779,0.7504638168601211,0,N,0.9375,Y
ENSG00000159720,14.0,48,16,67471917,67515140,-1,ENSG00000159720.7,16,67471917,67515140,ATP6V0D1,103.348962293477,0.55925344538824,138.0,1104,43223,8,0,58998,1,4,1,0,-0.25807625692206,0.6260192131029879,0.36651785373564505,-0.0819302388389797,0.103917073860948,0,Y,0.2916666666666667,N
ENSG00000126746,27.0,48,12,6775643,6798738,-1,ENSG00000126746.13,12,6775643,6798738,ZNF384,86.28264971129542,0.5333233823827009,176.125,1409,23095,8,0,58997,0,0,0,0,0.3991945989746071,0.41784929975254,0.666709253230582,0.9789659008760908,1.12867550293744,0,N,0.5625,Y
ENSG00000168952,16.0,47,14,25278862,25519503,-1,ENSG00000168952.11,14,25278862,25519503,STXBP6,77.2608722273042,0.466278778066065,161.2,806,240641,5,0,58823,1,1,1,0,-0.5888224902020129,0.459651925931363,-0.00392597047454657,0.451841516522947,0.376922000914725,0,Y,0.3404255319148936,N
ENSG00000173821,25.0,48,17,78234665,78372586,1,ENSG00000173821.15,17,78234665,78372586,RNF213,83.5489085136397,0.5203546977829431,243.808823529412,16579,137921,68,0,58981,16,45,15,32,-2.84641464131682,-2.87279498102368,-2.5200348778662995,-2.53125239294469,-2.34602119262334,0,Y,0.5208333333333334,Y
ENSG00000125648,14.0,48,19,6436090,6465214,-1,ENSG00000125648.10,19,6436090,6465214,SLC25A23,52.6755447347364,0.603870114980299,146.7,1467,29124,10,0,58576,0,1,0,1,0.223177625397088,-0.4619513260448211,0.4425900818063889,0.467208773072404,0.6057505698040899,0,Y,0.2916666666666667,N
ENSG00000119640,14.0,48,14,75519924,75536186,-1,ENSG00000119640.4,14,75519924,75536186,ACYP1,77.72421759471041,0.447274470506412,143.0,429,16262,3,0,58791,1,0,0,0,0.116576007284453,0.154005311848261,-0.0494932912597736,0.8055868879957092,0.622721495628722,0,Y,0.2916666666666667,N
ENSG00000168026,21.0,48,3,39149152,39180394,1,ENSG00000168026.12,3,39149152,39180394,TTC21A,82.840185710512,0.515066771627853,151.275862068966,4387,31242,29,0,59096,2,0,1,0,0.4917264655152721,1.43933470482027,0.271965893322099,1.50708819974554,1.14790604099047,0,Y,0.4375,Y
ENSG00000165171,48.0,48,7,73248920,73256865,-1,ENSG00000165171.6,7,73248920,73256865,WBSCR27,47.081333323805104,0.6595144373845121,153.6,768,7945,5,1,58868,0,6,0,0,0.135960157992137,0.220232715435466,0.6363400591421821,-0.666557927051037,-0.329593281897096,1,Y,1.0,Y
ENSG00000167723,34.0,48,17,3413796,3461289,-1,ENSG00000167723.10,17,3413796,3461289,TRPV3,68.180931787304,0.543244666258194,146.705882352941,2494,47493,17,0,58962,9,9,1,3,-0.20696262694855305,-1.2701637400577,-2.38662588146229,-1.11388665822084,-1.5793907539674,0,Y,0.7083333333333334,Y
ENSG00000128536,15.0,47,7,105517242,105676877,1,ENSG00000128536.11,7,105517242,105676877,CDHR3,75.9446542419392,0.480873360492224,136.95,2739,159635,20,0,59005,7,16,5,13,-2.52620829147839,-2.87279498102368,-1.67730539901595,-1.89537886107896,-1.77121575600528,0,Y,0.3191489361702128,N
ENSG00000168291,23.0,48,3,58413357,58419584,-1,ENSG00000168291.8,3,58413357,58419584,PDHB,69.92200064315129,0.460984024739401,182.4,1824,6227,10,0,58832,0,0,0,0,0.3585447551833571,0.401881689924471,0.6055790743807901,0.924735214121354,1.07015442774929,0,N,0.4791666666666667,Y
ENSG00000130518,41.0,48,19,18367908,18385319,-1,ENSG00000130518.12,19,18367908,18385319,KIAA1683,65.892395142541,0.550968823873477,1531.0,4593,17411,3,0,58807,1,0,0,0,-0.60619071381736,-0.5285102663147321,-0.663631626154614,0.22735108545477106,-0.0784970212288238,0,Y,0.8541666666666666,Y
ENSG00000064115,30.0,48,12,27126128,27167367,-1,ENSG00000064115.6,12,27126128,27167367,TM7SF3,60.5944443174017,0.45360527644811,149.916666666667,1799,41239,12,0,59123,1,0,0,0,0.42368839377609,0.5131040528042371,0.0786880648522772,0.9391330581705648,0.763190047197318,0,Y,0.625,Y
ENSG00000125734,44.0,48,19,6729925,6737614,-1,ENSG00000125734.9,19,6729925,6737614,GPR108,57.5683183816362,0.588918624229964,100.473684210526,1909,7689,19,0,59043,0,2,0,0,0.76076834446954,0.857178787699748,0.800364148922634,0.446925159514154,0.692399025358947,0,Y,0.9166666666666666,Y
ENSG00000152944,17.0,48,12,27175479,27219276,1,ENSG00000152944.4,12,27175479,27219276,MED21,93.1974112451404,0.462928780184801,169.0,676,43797,4,0,59003,1,0,0,0,0.328078392488266,0.3338414527970689,0.134322318854913,0.9409392554881,0.7927733013406241,0,Y,0.3541666666666667,N
ENSG00000075826,36.0,48,10,102246399,102289628,-1,ENSG00000075826.12,10,102246399,102289628,SEC31B,78.04272848710441,0.544733286662276,145.321428571429,4069,43229,28,0,58847,0,3,0,0,1.31815194237352,1.3777249684545902,1.1894887368811,0.464245637546287,0.828702256493909,0,Y,0.75,Y
ENSG00000125733,16.0,48,19,6737936,6751537,1,ENSG00000125733.13,19,6737936,6751537,TRIP10,78.8745698952168,0.5592399992063161,134.357142857143,1881,13601,14,0,59063,1,3,1,1,-0.236119247233478,-0.0740294807304093,0.27434768835463,0.134994293293186,0.232454611616899,0,Y,0.3333333333333333,N
ENSG00000165948,28.0,48,14,94547628,94570192,1,ENSG00000165948.6,14,94547628,94570192,IFI27L1,66.05856713069079,0.6094719617701679,110.75,443,22564,4,0,58877,0,6,0,0,0.0581650800249962,0.129971949763202,0.37631721642178295,-0.9110479128107628,-0.571455272384934,0,Y,0.5833333333333334,Y
ENSG00000197417,41.0,48,17,3511556,3539616,-1,ENSG00000197417.7,17,3511556,3539616,SHPK,83.37137952860141,0.608273621312849,211.285714285714,1479,28060,7,0,59044,63,9,0,0,0.35388087077651703,0.3632013472061729,-2.62354415217069,-1.27699203024217,-2.47162789907313,0,Y,0.8541666666666666,Y
ENSG00000040531,31.0,48,17,3539762,3564836,1,ENSG00000040531.10,17,3539762,3564836,CTNS,102.73472517198401,0.517905138472225,119.583333333333,1435,25074,12,0,58991,62,6,0,1,0.863015859962198,0.0507270926149218,-2.62354415217069,-0.4043628189863449,-2.47162789907313,0,Y,0.6458333333333334,Y
ENSG00000173421,21.0,45,3,49235861,49295537,1,ENSG00000173421.12,3,49235861,49295537,CCDC36,75.7911260657925,0.4252309750409071,279.0,1953,59676,7,0,58963,1,1,0,0,0.295306585444443,0.32888873900722304,0.0436654256395803,0.480605469295545,0.42189891037290506,0,Y,0.4666666666666667,Y
ENSG00000119685,20.0,48,14,76099968,76421421,1,ENSG00000119685.15,14,76099968,76421421,TTLL5,87.97405337420669,0.46193657004717,119.891891891892,4436,321453,37,0,58989,4,4,2,0,0.3614939110095979,2.2031544658032503,-0.141689852298476,0.505134015305041,0.308645611515326,0,Y,0.4166666666666667,Y
ENSG00000139636,15.0,48,12,49490919,49504683,-1,ENSG00000139636.11,12,49490919,49504683,LMBR1L,93.0491033716255,0.552423142898244,100.529411764706,1709,13764,17,1,59056,3,4,3,3,-1.2180302629885,-0.8780830003899209,0.0282204498865386,0.3990526172914791,0.294243884257305,1,Y,0.3125,N
ENSG00000089693,16.0,48,12,6857170,6876641,-1,ENSG00000089693.6,12,6857170,6876641,MLF2,77.66158041635309,0.57888791838861,117.142857142857,820,19471,7,0,59014,0,1,0,0,0.314171949557755,0.359003297336175,0.577395533302962,0.550818761068929,0.7319831607785079,0,Y,0.3333333333333333,N
ENSG00000125731,23.0,48,19,6752171,6767599,-1,ENSG00000125731.8,19,6752171,6767599,SH2D3A,101.081278894161,0.62759811285388,251.166666666667,1507,15428,6,0,58839,0,2,0,0,0.5132200591700851,0.44603875788779296,0.8037622433728829,0.36525107285118497,0.6423504728726971,0,Y,0.4791666666666667,Y
ENSG00000119632,38.0,48,14,94594116,94596590,-1,ENSG00000119632.3,14,94594116,94596590,IFI27L2,72.76438829179071,0.572245023881074,104.25,417,2474,4,0,58961,0,1,0,0,0.0761545638012605,0.131602006195562,0.417341609089755,0.426150103633243,0.578991154432684,0,Y,0.7916666666666666,Y
ENSG00000131795,14.0,48,1,145507598,145513536,1,ENSG00000131795.8,1,145507598,145513536,RBM8A,63.7079841192702,0.545762617925635,110.714285714286,775,5938,7,3,59158,10,59,0,0,0.578576211583296,0.6440813285274101,-1.76921555813953,-2.53125239294469,-2.47162789907313,1,Y,0.2916666666666667,N
ENSG00000145020,38.0,48,3,49454211,49460186,-1,ENSG00000145020.10,3,49454211,49460186,AMT,85.68316251715041,0.5713632820212111,228.3,2283,5975,10,0,59101,2,0,1,0,-0.44744814182457104,0.454626833642346,-0.297309450757539,1.01182834108623,0.570050622052176,0,Y,0.7916666666666666,Y
ENSG00000141504,21.0,48,17,7529552,7531194,-1,ENSG00000141504.7,17,7529552,7531194,SAT2,78.77726484488002,0.522364917404153,130.5,783,1642,6,0,59055,3,0,0,0,0.22593634117809305,0.265080871715835,-0.8627588522942579,0.8856739122280909,0.179597560426335,0,Y,0.4375,Y
ENSG00000204463,30.0,48,6,31606805,31620482,-1,ENSG00000204463.8,6,31606805,31620482,BAG6,94.2126450186751,0.5838532534494789,148.583333333333,3566,13677,24,0,59173,0,1,0,1,1.33714925871992,0.533509473590243,1.28101804086234,1.13158138716449,1.42427144673082,0,Y,0.625,Y
ENSG00000197272,15.0,33,16,28510683,28523372,-1,ENSG00000197272.2,16,28510683,28523372,IL27,52.508909244225705,0.6695367986901091,152.6,763,12689,5,6,58944,3,10,0,0,0.8935060261039309,0.855178723846277,1.4566610907108102,0.856701514281624,0.913691998133862,1,Y,0.4545454545454545,N
ENSG00000197165,42.0,47,16,28603264,28608430,-1,ENSG00000197165.6,16,28603264,28608430,SULT1A2,89.0542614480901,0.57996959231403,174.166666666667,1045,5166,6,6,58638,27,53,19,7,-2.84641464131682,-2.87279498102368,-2.62354415217069,-2.08993481073301,-1.89028335165889,1,Y,0.8936170212765957,Y
ENSG00000145029,21.0,48,3,49460379,49466759,-1,ENSG00000145029.7,3,49460379,49466759,NICN1,49.4719902193375,0.5706185975568051,113.0,678,6380,6,0,59053,0,0,0,0,-0.0591414673983506,0.0602711305383002,0.271541712562208,0.7112882343749369,0.764217428293667,0,N,0.4375,Y
ENSG00000104883,22.0,48,19,7541761,7562335,-1,ENSG00000104883.3,19,7541761,7562335,PEX11G,38.3384079388674,0.618114987930656,149.666666666667,449,20574,3,0,58837,0,1,0,0,-0.29463272569034604,-0.15722693536662802,0.101227616879875,0.20030534327797406,0.26887394165631,0,Y,0.4583333333333333,Y
ENSG00000126790,48.0,48,14,59927081,59951148,-1,ENSG00000126790.7,14,59927081,59951148,L3HYPDH,76.62313491882,0.48153061229116,243.0,1215,24067,5,0,59107,0,4,0,0,0.112768634229234,0.158997829780672,0.459846372367536,-0.445090331638832,-0.13220737968192,0,Y,1.0,Y
ENSG00000050130,20.0,48,14,59951161,59972128,1,ENSG00000050130.13,14,59951161,59972128,JKAMP,70.0034153648809,0.398835852202034,135.375,1083,20967,8,0,58902,0,4,0,0,0.4361796300070871,0.464348413541849,0.683731782243254,-0.2952736021844149,0.0734739271955627,0,Y,0.4166666666666667,Y
ENSG00000138459,26.0,48,3,112280556,112304424,1,ENSG00000138459.4,3,112280556,112304424,SLC35A5,100.19886398067699,0.3872147653796729,218.5,1311,23868,6,0,59043,2,3,0,1,0.651621194549832,-0.21167715216558705,-0.0467885725211808,0.124672645926154,0.10743641013120303,0,Y,0.5416666666666666,Y
ENSG00000111664,40.0,48,12,6949118,6956557,1,ENSG00000111664.6,12,6949118,6956557,GNB3,77.5636230054374,0.570828423288081,120.333333333333,1083,7439,9,0,58956,3,1,3,0,-1.98211473685461,0.447941971588882,-0.7636771362507478,0.60507418860353,0.0648807611121042,0,Y,0.8333333333333334,Y
