Ensembl Gene ID,affectedTissues,expressedTissues,Chromosome Name,Gene Start (bp),Gene End (bp),Strand,pLI,haplo,propOfExpressedAffectedByeQTL,affectedByBroad
ENSG00000064225,46.0,48,3,98451080,98540045,1,0.00106167207338745,N,0.9583333333333334,N
ENSG00000162444,47.0,48,1,10057264,10076078,1,0.40881020569164395,N,0.9791666666666666,N
ENSG00000267041,47.0,48,19,37205285,37263727,-1,0.188901355257348,N,0.9791666666666666,N
ENSG00000204560,48.0,48,6,30620896,30640814,-1,2.0110821119233e-07,N,1.0,Y
ENSG00000100304,48.0,48,22,43562628,43583139,-1,1.99091364629049e-15,N,1.0,Y
ENSG00000134014,48.0,48,8,27947190,28048673,1,3.9261112162907603e-07,N,1.0,Y
ENSG00000119599,48.0,48,14,73393040,73426411,1,0.0036451837077356203,N,1.0,Y
ENSG00000112159,48.0,48,6,90352218,90529442,-1,0.999999999489064,Y,1.0,N
ENSG00000123607,48.0,48,2,166713985,166810353,-1,3.38768007245796e-22,N,1.0,Y
ENSG00000108187,48.0,48,10,70042417,70092806,-1,2.81748273900393e-05,N,1.0,Y
ENSG00000103187,46.0,48,16,84599200,84651683,-1,0.0667591515201751,N,0.9583333333333334,N
ENSG00000172594,47.0,48,6,123110315,123130865,1,1.66696194609875e-13,N,0.9791666666666666,Y
ENSG00000143537,48.0,48,1,155023042,155035252,1,1.0771920465147699e-11,N,1.0,Y
ENSG00000163527,48.0,48,3,31574130,31679112,1,0.980028091148833,Y,1.0,Y
ENSG00000251247,45.0,48,19,37341263,37403931,1,2.3315007536490692e-11,N,0.9375,N
ENSG00000119242,48.0,48,12,124403207,124457378,-1,0.368849605751602,N,1.0,Y
ENSG00000067208,48.0,48,1,92974253,93257961,-1,2.33071549244674e-06,N,1.0,N
ENSG00000109184,48.0,48,4,52709166,52783003,1,0.16065028583210195,N,1.0,N
ENSG00000135686,48.0,48,16,84682131,84701292,1,0.939925902191205,Y,1.0,Y
ENSG00000185869,48.0,48,19,37379026,37407193,-1,1.84766387824288e-08,N,1.0,Y
ENSG00000204305,48.0,48,6,32148745,32152101,-1,1.46448261051773e-10,N,1.0,Y
ENSG00000123999,46.0,47,2,220433884,220440435,1,0.199710681546667,N,0.9787234042553192,N
ENSG00000125124,48.0,48,16,56500748,56554195,-1,1.8525443177165e-10,N,1.0,Y
ENSG00000196526,45.0,48,4,7760441,7941653,-1,0.37607177966109095,N,0.9375,N
ENSG00000110455,48.0,48,11,44087475,44105772,1,0.00017166582720853002,N,1.0,Y
ENSG00000106344,48.0,48,7,127937738,127983962,-1,2.04684238620984e-09,N,1.0,Y
ENSG00000055955,48.0,48,3,52846991,52865495,-1,4.63110952740984e-05,N,1.0,Y
ENSG00000154511,48.0,48,1,93307724,93427057,-1,0.0908652263134349,N,1.0,Y
ENSG00000186260,47.0,48,16,14165178,14360630,1,0.999938115504898,Y,0.9791666666666666,Y
ENSG00000177058,48.0,48,5,54921673,55069022,-1,0.755167399338962,N,1.0,Y
ENSG00000116478,45.0,48,1,32757687,32799236,1,0.9379169896431321,Y,0.9375,N
ENSG00000104915,44.0,48,19,13254872,13261197,-1,3.56682385992079e-10,N,0.9166666666666666,N
ENSG00000144488,48.0,48,2,239008798,239041928,1,3.87784946442822e-10,N,1.0,Y
ENSG00000187607,43.0,48,17,15602891,15640874,1,0.0129106053351946,N,0.8958333333333334,N
ENSG00000132530,48.0,48,17,6658766,6678966,1,2.0720941629480706e-08,N,1.0,N
ENSG00000166439,43.0,48,11,74459913,74553458,1,0.0841392817954343,N,0.8958333333333334,N
ENSG00000198265,43.0,48,17,65066554,65242105,-1,0.9999999999651852,Y,0.8958333333333334,N
ENSG00000250091,48.0,48,12,124410971,124419531,-1,0.0133663892213768,N,1.0,Y
ENSG00000198000,48.0,48,9,95059640,95087918,-1,4.486692692101469e-08,N,1.0,Y
ENSG00000140386,48.0,48,15,76640526,77197785,-1,0.0392828983920439,N,1.0,Y
ENSG00000198453,48.0,48,19,37407231,37489602,1,4.90822988396935e-09,N,1.0,Y
ENSG00000113140,48.0,48,5,151040657,151066726,-1,0.886494106065438,N,1.0,Y
ENSG00000179195,43.0,48,12,124456392,124499986,1,0.0016267937964256,N,0.8958333333333334,N
ENSG00000152359,48.0,48,5,74969949,75013313,-1,0.00213816175598754,N,1.0,Y
ENSG00000106400,47.0,48,7,100860949,100867471,1,0.000428046419828023,N,0.9791666666666666,N
ENSG00000213390,48.0,48,10,98978996,99052413,-1,1.6303598892281898e-07,N,1.0,N
ENSG00000151348,48.0,48,11,44117099,44266979,1,2.460554070871289e-07,N,1.0,Y
ENSG00000166435,48.0,48,11,74518784,74660245,-1,4.2498222134865995e-05,N,1.0,Y
ENSG00000177556,48.0,48,5,151121877,151152093,-1,0.17740157925531,N,1.0,Y
ENSG00000106404,48.0,48,7,100875373,100882101,-1,0.889708635311524,N,1.0,Y
ENSG00000115266,43.0,47,19,1446300,1473243,1,0.999980518341102,Y,0.9148936170212766,N
ENSG00000172086,48.0,48,2,88326724,88355248,-1,0.187811675472145,N,1.0,Y
ENSG00000198189,48.0,48,4,88257762,88312538,-1,0.00014244625253816398,N,1.0,Y
ENSG00000146112,47.0,48,6,30644166,30655672,-1,0.12120153280797999,N,0.9791666666666666,N
ENSG00000100983,48.0,48,20,33516236,33543620,-1,0.0225186832470012,N,1.0,Y
ENSG00000126858,48.0,48,17,30469473,30580393,1,0.9554257731255592,Y,1.0,N
ENSG00000117500,48.0,48,1,93615299,93646285,-1,0.00243713073785069,N,1.0,Y
ENSG00000168427,48.0,48,2,239047363,239061588,1,8.297251018430791e-11,N,1.0,N
ENSG00000103196,44.0,48,16,84853590,84954374,1,7.37608592707666e-06,N,0.9166666666666666,N
ENSG00000186976,47.0,47,22,43924624,44208217,-1,4.565566501015538e-19,N,1.0,Y
ENSG00000142544,48.0,48,19,51600863,51611627,-1,0.134628145231563,N,1.0,Y
ENSG00000145907,44.0,48,5,151150606,151192346,1,0.98839076401586,Y,0.9166666666666666,N
ENSG00000150756,48.0,48,5,10226442,10250009,-1,2.4449972225071804e-07,N,1.0,Y
ENSG00000170502,48.0,48,4,88343734,88380606,1,1.2725661032482e-05,N,1.0,Y
ENSG00000188312,48.0,48,9,95087766,95382815,1,0.0239284606585644,N,1.0,Y
ENSG00000214253,48.0,48,7,100882739,100895597,-1,0.0401785771611955,N,1.0,N
ENSG00000163162,47.0,48,2,101887681,101925163,-1,0.000502223698926861,N,0.9791666666666666,Y
ENSG00000168995,46.0,46,19,51645556,51656783,1,8.9311366832357e-06,N,1.0,N
ENSG00000132323,43.0,48,2,239079042,239112370,-1,0.99250779685517,Y,0.8958333333333334,N
ENSG00000078814,48.0,48,20,33563206,33590240,1,1.33080887914663e-23,N,1.0,N
ENSG00000140694,48.0,48,16,14529558,14726585,-1,0.387183623172132,N,1.0,Y
ENSG00000106809,48.0,48,9,95146249,95166978,-1,0.00751075016804017,N,1.0,Y
ENSG00000105866,48.0,48,7,21467652,21554440,1,0.95128804346323,Y,1.0,Y
ENSG00000196967,46.0,48,19,37597636,37663643,-1,0.711326551856647,N,0.9583333333333334,N
ENSG00000114650,48.0,48,3,47455203,47518616,-1,0.0225547504834219,N,1.0,Y
ENSG00000137404,48.0,48,6,30655824,30659197,-1,0.142577186791213,N,1.0,Y
ENSG00000131469,44.0,48,17,41150290,41154976,1,0.822384681492307,N,0.9166666666666666,N
ENSG00000165861,48.0,48,14,73436159,73493920,-1,0.953726202611526,Y,1.0,N
ENSG00000152583,46.0,48,4,88394487,88452213,-1,1.0714282839756399e-06,N,0.9583333333333334,N
ENSG00000178927,48.0,48,17,80400465,80408705,-1,0.00095506373303246,N,1.0,Y
ENSG00000245680,48.0,48,19,37672481,37709055,-1,0.00569166584170305,N,1.0,Y
ENSG00000117906,48.0,48,15,77223960,77242601,1,0.449457626519201,N,1.0,N
ENSG00000150753,48.0,48,5,10250033,10266524,1,0.998786782216759,Y,1.0,Y
ENSG00000119559,48.0,48,19,1461142,1479555,-1,0.0343632220806308,N,1.0,Y
ENSG00000153786,48.0,48,16,85007787,85045141,-1,0.00507412524920815,N,1.0,Y
ENSG00000136273,43.0,48,7,47735328,48019178,-1,0.000609572433043018,N,0.8958333333333334,N
ENSG00000106823,48.0,48,9,95256365,95298937,-1,1.56333125806507e-06,N,1.0,N
ENSG00000162526,48.0,48,1,32817122,32829913,1,0.763235263396559,N,1.0,Y
ENSG00000130540,44.0,48,22,44220389,44258398,-1,0.968128304940117,Y,0.9166666666666666,N
ENSG00000146373,48.0,48,6,125283691,125413779,1,0.0299836634081045,N,1.0,N
ENSG00000105383,47.0,47,19,51728320,51747115,1,2.30635094021775e-05,N,1.0,Y
ENSG00000115257,45.0,48,19,1481427,1490751,-1,6.59246485167205e-13,N,0.9375,N
ENSG00000127080,48.0,48,9,95375466,95432547,-1,0.9737908261814432,Y,1.0,Y
ENSG00000140368,47.0,48,15,77285700,77329673,1,0.000726150105344361,N,0.9791666666666666,N
ENSG00000124784,47.0,48,6,7389729,7418270,1,8.13737884500142e-07,N,0.9791666666666666,Y
ENSG00000023734,48.0,48,12,16035325,16056412,1,0.701829615941537,N,1.0,Y
ENSG00000158683,45.0,45,7,47814250,47988088,-1,1.7232920178727295e-23,N,1.0,Y
ENSG00000117505,48.0,48,1,93811445,93835055,1,0.835491729483673,N,1.0,Y
ENSG00000185963,47.0,48,9,95473645,95527094,-1,0.332593897219712,N,0.9791666666666666,N
ENSG00000118363,48.0,48,11,74660292,74690076,1,0.725113280909428,N,1.0,Y
ENSG00000157570,43.0,48,11,44748015,44953972,1,0.161860431497711,N,0.8958333333333334,N
ENSG00000181666,47.0,48,19,37803739,37860267,1,2.71836692118079e-10,N,0.9791666666666666,N
ENSG00000103429,47.0,48,16,14726672,14763093,1,0.0023097482445045697,N,0.9791666666666666,N
ENSG00000169715,48.0,48,16,56659387,56661024,1,0.659212996447356,N,1.0,Y
ENSG00000127081,46.0,48,9,95607874,95640304,-1,4.88360439462987e-09,N,0.9583333333333334,N
ENSG00000205364,45.0,48,16,56666145,56667898,1,9.83543934507332e-05,N,0.9375,N
ENSG00000205362,47.0,47,16,56672578,56673999,1,0.0077761859390121,N,1.0,Y
ENSG00000115255,46.0,48,19,1491165,1497926,1,0.00046308150895898895,N,0.9583333333333334,N
ENSG00000052749,48.0,48,10,99116115,99161127,-1,4.36448365338862e-06,N,1.0,Y
ENSG00000100991,48.0,48,20,33590207,33680674,-1,0.999538656142253,Y,1.0,N
ENSG00000105379,48.0,48,19,51848423,51869672,-1,0.00371616291629958,N,1.0,N
ENSG00000162869,48.0,48,2,48667737,48742525,1,0.000402100492101584,N,1.0,N
ENSG00000165527,46.0,48,14,50359810,50361490,1,0.600609559476142,N,0.9583333333333334,N
ENSG00000135709,48.0,48,16,85061375,85127836,1,0.0758306424438943,N,1.0,Y
ENSG00000127084,47.0,47,9,95709733,95798518,1,8.70335327222514e-06,N,1.0,Y
ENSG00000196460,47.0,47,2,102013823,102091165,-1,0.37927647223556704,N,1.0,Y
ENSG00000001631,48.0,48,7,91828283,91875480,-1,0.0942382450327803,N,1.0,Y
ENSG00000152642,45.0,48,3,32147181,32210205,1,0.009537827901790441,N,0.9375,N
ENSG00000100483,48.0,48,14,50575350,50583318,-1,2.61753927969878e-08,N,1.0,Y
ENSG00000111907,45.0,48,6,125440195,125585553,1,0.00842005639548042,N,0.9375,N
ENSG00000137491,48.0,48,11,74811608,74917594,1,0.00335356336964323,N,1.0,Y
ENSG00000088298,47.0,48,20,33703167,33865928,-1,0.000137533138342907,N,0.9791666666666666,N
ENSG00000184178,48.0,48,4,53739149,54232242,-1,1.8739349735319e-06,N,1.0,Y
ENSG00000104290,43.0,48,8,28351729,28431775,1,0.275435382319683,N,0.8958333333333334,N
ENSG00000015133,45.0,48,14,91737667,91884188,-1,2.17322769994979e-06,N,0.9375,N
ENSG00000165233,48.0,48,9,95858500,95875565,1,5.82581586008619e-05,N,1.0,Y
ENSG00000169241,47.0,48,1,155107820,155111329,1,0.130229792296048,N,0.9791666666666666,N
ENSG00000131669,48.0,48,9,95883771,95896570,-1,0.0612939091849242,N,1.0,Y
ENSG00000135341,48.0,48,6,91223292,91296764,-1,0.9983362322428648,Y,1.0,Y
ENSG00000102900,45.0,48,16,56764017,56878797,1,0.00486804388235231,N,0.9375,N
ENSG00000213533,48.0,48,3,52870235,52931612,-1,0.901349032819805,Y,1.0,Y
ENSG00000142657,48.0,48,1,10458649,10480201,1,0.9686604623323308,Y,1.0,N
ENSG00000204130,47.0,48,10,70100864,70167051,-1,0.41657409606470297,N,0.9791666666666666,Y
ENSG00000140391,48.0,48,15,77336359,77376326,-1,0.284424065158703,N,1.0,N
ENSG00000019485,47.0,48,11,45115564,45247734,1,0.942263570754501,Y,0.9791666666666666,N
ENSG00000023909,48.0,48,1,94350761,94374966,-1,0.41491821215513797,N,1.0,Y
ENSG00000219200,48.0,48,17,6915736,6917851,1,0.339227905981652,N,1.0,Y
ENSG00000196437,47.0,48,19,37902057,37960177,-1,3.3258313490848805e-05,N,0.9791666666666666,Y
ENSG00000100485,48.0,48,14,50583847,50698276,-1,0.9994278409712428,Y,1.0,N
ENSG00000175279,48.0,48,1,10490159,10512210,1,0.00852090111528864,N,1.0,Y
ENSG00000185988,44.0,44,19,1524073,1535455,1,0.0716254602582295,N,1.0,N
ENSG00000137337,48.0,48,6,30667584,30685666,-1,0.00094184680344876,N,1.0,Y
ENSG00000100347,48.0,48,22,44351301,44406411,1,0.000727114523857838,N,1.0,Y
ENSG00000173517,48.0,48,15,77400471,77712486,-1,0.7605446329535269,N,1.0,Y
ENSG00000141756,47.0,48,17,39968932,39979465,1,0.0008074249424367652,N,0.9791666666666666,N
ENSG00000204304,48.0,48,6,32152512,32157963,-1,0.8897073160384391,N,1.0,Y
ENSG00000071655,46.0,48,19,1576639,1592882,-1,0.919323880451979,Y,0.9583333333333334,Y
ENSG00000137486,43.0,48,11,74975226,75062873,-1,0.9868018211164858,Y,0.8958333333333334,N
ENSG00000131148,48.0,48,16,85805364,85833214,-1,0.25900842753047,N,1.0,Y
ENSG00000147576,48.0,48,8,67342420,67383836,1,3.8781455030782205e-05,N,1.0,Y
ENSG00000140382,48.0,48,15,77712754,77777949,1,0.932476251384682,Y,1.0,N
ENSG00000183426,48.0,48,16,15016659,15045915,1,0.495053838627117,N,1.0,Y
ENSG00000151632,48.0,48,10,5029967,5060223,-1,0.00410317193583082,N,1.0,N
ENSG00000188677,48.0,48,22,44395091,44568829,1,1.17140003331479e-12,N,1.0,N
ENSG00000188227,48.0,48,19,37997841,38039664,1,5.30990814631529e-06,N,1.0,Y
ENSG00000184220,46.0,48,3,99536678,99897447,1,0.000665484679606108,N,0.9583333333333334,N
ENSG00000117868,48.0,48,7,158523686,158622944,-1,0.008440950926212871,N,1.0,Y
ENSG00000125089,48.0,48,4,8183799,8243530,1,1.08196254711814e-27,N,1.0,Y
ENSG00000167695,48.0,48,17,635652,646206,1,0.0207651978444373,N,1.0,Y
ENSG00000213523,48.0,48,5,139916925,139937895,-1,5.00127987809857e-06,N,1.0,Y
ENSG00000242372,48.0,48,20,33866714,33872788,-1,0.7819429243654791,N,1.0,N
ENSG00000243056,48.0,48,5,139927251,139929163,1,0.0542430246091404,N,1.0,Y
ENSG00000111906,48.0,48,6,125541108,125623282,-1,0.0012733619442867699,N,1.0,Y
ENSG00000188938,48.0,48,9,96208776,96215874,-1,0.514390706669033,N,1.0,Y
ENSG00000241563,47.0,48,1,10509776,10511959,1,0.0098377909618654,N,0.9791666666666666,N
ENSG00000131143,46.0,48,16,85832239,85840650,1,0.722238025462968,N,0.9583333333333334,N
ENSG00000037757,48.0,48,19,13875346,13885096,1,0.000533201017712655,N,1.0,Y
ENSG00000175264,47.0,48,11,45670427,45687172,-1,0.8209903191017841,N,0.9791666666666666,N
ENSG00000160049,48.0,48,1,10516579,10532583,-1,0.00021837065189826002,N,1.0,Y
ENSG00000104979,48.0,48,19,13884982,13889276,1,0.236661551576513,N,1.0,Y
ENSG00000141698,47.0,48,17,39981335,39992523,-1,7.880668521405649e-05,N,0.9791666666666666,Y
ENSG00000181830,48.0,48,11,45825623,45834566,1,0.147014851687706,N,1.0,Y
ENSG00000169783,46.0,47,15,77905369,78113242,-1,0.952116231457105,Y,0.9787234042553192,Y
ENSG00000204104,48.0,48,2,239229082,239309541,1,0.000159261765651607,N,1.0,N
ENSG00000079785,45.0,48,2,15731302,15771235,1,0.9986066070701359,Y,0.9375,N
ENSG00000163935,47.0,48,3,52937588,53080766,-1,0.99589420844432,Y,0.9791666666666666,N
ENSG00000183696,46.0,48,7,48128225,48148330,1,9.00844799997619e-05,N,0.9583333333333334,N
ENSG00000167202,47.0,48,15,78276378,78370066,-1,6.509968896225439e-05,N,0.9791666666666666,N
ENSG00000166261,48.0,48,11,123594885,123612383,-1,0.13874329787479098,N,1.0,Y
ENSG00000179889,48.0,48,16,15068448,15233196,1,2.3026018344147304e-07,N,1.0,Y
ENSG00000180479,48.0,48,19,38045684,38085673,-1,2.82738476091202e-09,N,1.0,N
ENSG00000068079,48.0,48,17,41158742,41166473,1,5.69697011611625e-08,N,1.0,Y
ENSG00000196139,46.0,48,10,5077546,5149878,1,1.0713939863571099e-11,N,0.9583333333333334,N
ENSG00000163586,45.0,48,2,88422510,88427635,-1,0.0160619800486128,N,0.9375,N
ENSG00000138964,47.0,47,22,44568836,44615413,1,0.012022450286735,N,1.0,Y
ENSG00000179409,48.0,48,17,647654,657239,-1,1.88601867514957e-07,N,1.0,Y
ENSG00000113108,48.0,48,5,139937853,139973337,-1,1.54051117620328e-05,N,1.0,Y
ENSG00000146094,43.0,48,5,176928908,176938275,-1,7.27877709275655e-05,N,0.8958333333333334,N
ENSG00000126870,48.0,48,7,158649269,158749438,1,2.0091362184528104e-07,N,1.0,Y
ENSG00000166130,48.0,48,12,99007183,99038891,-1,9.59326123111629e-05,N,1.0,Y
ENSG00000162520,47.0,47,1,33145507,33169197,-1,0.0416853059014448,N,1.0,N
ENSG00000170425,48.0,48,17,15848231,15879060,1,2.00749888633959e-05,N,1.0,N
ENSG00000144115,48.0,48,2,88469835,88486146,1,3.94167649325955e-06,N,1.0,Y
ENSG00000008394,43.0,48,12,16500076,16762193,1,0.0140289444910937,N,0.8958333333333334,N
ENSG00000120784,48.0,48,19,38104650,38183238,-1,9.06361318152477e-08,N,1.0,Y
ENSG00000125375,48.0,48,14,50779044,50802276,1,6.3043463659782e-05,N,1.0,Y
ENSG00000158079,43.0,48,9,96793076,96872138,1,0.00209572239053366,N,0.8958333333333334,N
ENSG00000152154,43.0,48,2,39892122,39945103,1,0.95174771629757,Y,0.8958333333333334,N
ENSG00000214941,48.0,48,17,15879874,15903031,-1,0.0879255008426122,N,1.0,Y
ENSG00000175787,48.0,48,9,97021593,97063736,1,1.74927627359584e-09,N,1.0,Y
ENSG00000101019,48.0,48,20,33890369,33999944,-1,0.00485442531990324,N,1.0,Y
ENSG00000149273,48.0,48,11,75110530,75133324,1,0.9573859857840308,Y,1.0,Y
ENSG00000141314,44.0,46,17,30593195,30651680,1,0.00152311404141233,N,0.9565217391304348,N
ENSG00000138346,48.0,48,10,70173821,70231879,-1,1.94885128663318e-08,N,1.0,Y
ENSG00000167699,48.0,48,17,660337,685581,-1,8.10949511197997e-05,N,1.0,Y
ENSG00000103248,48.0,48,16,86563782,86588841,-1,3.76450383104559e-09,N,1.0,Y
ENSG00000256053,48.0,48,14,104029299,104073860,1,0.000361375806098766,N,1.0,N
ENSG00000169313,48.0,48,3,151055168,151102600,-1,0.10703225787927499,N,1.0,Y
ENSG00000148110,47.0,48,9,97136833,97223324,1,0.0239501855388986,N,0.9791666666666666,N
ENSG00000259431,46.0,48,14,24025216,24029480,1,0.00011605103470159199,N,0.9583333333333334,N
ENSG00000144451,48.0,48,2,214149113,215275225,1,3.65639735304229e-20,N,1.0,N
ENSG00000110002,47.0,48,11,123986069,124018428,1,1.8862368208549894e-15,N,0.9791666666666666,N
ENSG00000204301,48.0,48,6,32162620,32191844,-1,1.19532150508521e-10,N,1.0,Y
ENSG00000078687,46.0,48,17,76000249,76104916,1,0.9999978239843532,Y,0.9583333333333334,N
ENSG00000196381,48.0,48,19,38158652,38183223,-1,7.22160643082208e-06,N,1.0,Y
ENSG00000172071,46.0,48,2,88856259,88927094,-1,0.0114235489498432,N,0.9583333333333334,N
ENSG00000163933,48.0,48,3,53122499,53164478,-1,3.1706698797207802e-06,N,1.0,Y
ENSG00000065802,47.0,48,2,239335383,239360891,1,0.3508357787892511,N,0.9791666666666666,N
ENSG00000011295,48.0,48,17,15902694,15948329,1,1.0502952366448799e-10,N,1.0,Y
ENSG00000106018,44.0,46,7,158820866,158937649,-1,9.343787125971891e-07,N,0.9565217391304348,N
ENSG00000136425,48.0,48,15,78396948,78423886,-1,0.00046849298300540704,N,1.0,Y
ENSG00000198182,48.0,48,19,38187264,38210691,-1,8.48062246875504e-08,N,1.0,Y
ENSG00000087008,48.0,48,4,8368009,8442450,-1,3.03156501744108e-12,N,1.0,Y
ENSG00000143036,47.0,47,1,95285898,95360802,1,1.8199523853243995e-24,N,1.0,Y
ENSG00000169085,48.0,48,8,67372238,67430759,1,0.639231507537227,N,1.0,Y
ENSG00000122912,48.0,48,10,70237756,70287231,-1,0.000247608136026081,N,1.0,Y
ENSG00000186654,43.0,48,22,45064593,45133561,1,0.9729894446879752,Y,0.8958333333333334,N
ENSG00000148120,48.0,48,9,97488983,97849441,1,5.19688494998789e-12,N,1.0,N
ENSG00000130270,48.0,48,19,1782074,1812275,-1,9.188328851759987e-22,N,1.0,Y
ENSG00000118762,47.0,48,4,88928820,88998929,1,0.9952778595754508,Y,0.9791666666666666,N
ENSG00000153574,48.0,48,2,88991162,89050452,1,0.00590911291307371,N,1.0,N
ENSG00000189144,45.0,48,19,38226734,38307940,-1,9.430022399199193e-09,N,0.9375,N
ENSG00000149243,46.0,48,11,75133438,75141674,-1,1.3503897362676103e-12,N,0.9583333333333334,Y
ENSG00000172469,48.0,48,6,96025419,96057333,1,0.000414997365079232,N,1.0,Y
ENSG00000116497,46.0,48,1,33282368,33324476,1,0.947039388875535,Y,0.9583333333333334,N
ENSG00000126215,48.0,48,14,104163946,104181841,-1,6.318325240345678e-08,N,1.0,Y
ENSG00000176678,45.0,46,16,86609974,86615303,1,0.0639302371886436,N,0.9782608695652174,Y
ENSG00000014123,44.0,48,6,96969471,97003152,1,1.9081642881261e-12,N,0.9166666666666666,N
ENSG00000157045,48.0,48,16,15131710,15149921,-1,0.0158736622184606,N,1.0,Y
ENSG00000158169,48.0,48,9,97861336,98079991,-1,5.87975059285447e-10,N,1.0,N
ENSG00000185499,48.0,48,1,155158300,155162707,-1,0.7309649751967192,N,1.0,N
ENSG00000141562,48.0,48,17,80416056,80448413,1,0.00122491910128246,N,1.0,Y
ENSG00000117519,48.0,48,1,95362507,95392834,-1,0.8643705127683431,N,1.0,Y
ENSG00000037749,47.0,48,5,153418466,153600038,1,0.00844477902532272,N,0.9791666666666666,N
ENSG00000172339,47.0,48,1,95439963,95538501,-1,0.000832660846870737,N,0.9791666666666666,N
ENSG00000085721,48.0,48,16,15153879,15188174,-1,0.00047458043909443204,N,1.0,Y
ENSG00000105497,48.0,48,19,52074551,52092991,1,0.00045156938791236203,N,1.0,Y
ENSG00000063046,48.0,48,12,53399942,53435993,1,0.99998652408939,Y,1.0,Y
ENSG00000012983,48.0,48,14,50885219,51027844,-1,0.9442699819477092,Y,1.0,N
ENSG00000105889,45.0,46,7,22459063,22672544,-1,4.60216723976545e-05,N,0.9782608695652174,N
ENSG00000108666,48.0,48,17,30651584,30677042,-1,0.980996282608687,Y,1.0,Y
ENSG00000183258,45.0,48,5,176938578,176944470,-1,0.000984379620636701,N,0.9375,N
ENSG00000105501,47.0,47,19,52114781,52150151,-1,7.61333709335823e-05,N,1.0,Y
ENSG00000254415,47.0,47,19,52145806,52150054,-1,0.0356627411821091,N,1.0,Y
ENSG00000122481,48.0,48,1,95699711,95712781,1,1.52122961502874e-06,N,1.0,Y
ENSG00000126001,46.0,48,20,34042985,34099804,1,8.25125524749097e-17,N,0.9583333333333334,N
ENSG00000140941,47.0,48,16,87417601,87438385,1,0.0617608767755467,N,0.9791666666666666,Y
ENSG00000009724,47.0,48,1,11086580,11107290,-1,1.58468707892368e-14,N,0.9791666666666666,N
ENSG00000196683,48.0,48,7,22852251,22862470,-1,0.0547352976629651,N,1.0,Y
ENSG00000060339,48.0,48,10,70480769,70552134,1,0.998746219854088,Y,1.0,Y
ENSG00000165055,48.0,48,7,128116783,128146656,1,0.0827090983733214,N,1.0,Y
ENSG00000164574,47.0,48,5,153570290,153800544,1,0.000449260379215831,N,0.9791666666666666,N
ENSG00000183793,48.0,48,16,15457516,15474904,-1,0.5449949231144361,N,1.0,Y
ENSG00000155275,48.0,48,4,8437867,8495258,1,1.47758486898954e-13,N,1.0,Y
ENSG00000138376,48.0,48,2,215590370,215674428,-1,1.17553778280862e-11,N,1.0,Y
ENSG00000140948,46.0,48,16,87439852,87525651,-1,0.94883572655475,Y,0.9583333333333334,Y
ENSG00000122591,48.0,48,7,22980878,23053749,-1,0.8033078445921171,N,1.0,N
ENSG00000156968,48.0,48,16,15489611,15507125,1,0.000500982038571006,N,1.0,N
ENSG00000171051,48.0,48,19,52248425,52307363,-1,0.0638058133694423,N,1.0,Y
ENSG00000114491,48.0,48,3,124449213,124464040,1,0.00010921744276082199,N,1.0,Y
ENSG00000141524,48.0,48,17,76106539,76128488,-1,5.0774933274282005e-08,N,1.0,N
ENSG00000166780,48.0,48,16,15528152,15718885,1,0.21468017805848602,N,1.0,Y
ENSG00000135314,47.0,47,6,73951037,74020088,-1,6.80134798473891e-05,N,1.0,Y
ENSG00000171824,48.0,48,1,11126675,11159938,-1,1.65795367368417e-07,N,1.0,Y
ENSG00000121068,48.0,48,17,59477257,59486827,1,0.9640192965649259,Y,1.0,Y
ENSG00000120868,48.0,48,12,99038919,99129204,1,3.8207212262971396e-05,N,1.0,N
ENSG00000117569,48.0,48,1,97187221,97289294,1,0.992693429228573,Y,1.0,Y
ENSG00000147679,48.0,48,8,117778742,117861702,1,0.033108947324346,N,1.0,Y
ENSG00000080815,48.0,48,14,73603126,73690399,1,0.9976011605439978,Y,1.0,N
ENSG00000123545,48.0,48,6,97337189,97345757,-1,0.38201518483632796,N,1.0,Y
ENSG00000004455,48.0,48,1,33473585,33546597,-1,0.00556558560437493,N,1.0,Y
ENSG00000036054,44.0,48,3,99979844,100044095,1,0.00011151156879961599,N,0.9166666666666666,N
ENSG00000146067,48.0,48,5,176946789,176981542,-1,0.923710453002021,Y,1.0,Y
ENSG00000140403,47.0,48,15,78556428,78574538,1,3.56777071333241e-05,N,0.9791666666666666,N
ENSG00000170266,46.0,48,3,33038100,33138722,-1,4.86457143252396e-08,N,0.9583333333333334,N
ENSG00000186231,45.0,47,6,97372605,97588630,1,0.509586628745803,N,0.9574468085106383,N
ENSG00000177990,48.0,48,12,63952693,64062719,-1,7.02940400276182e-05,N,1.0,Y
ENSG00000104660,48.0,48,8,29952914,30034724,1,0.622320079235797,N,1.0,N
ENSG00000110013,44.0,48,11,124503009,124565603,-1,2.5857195539720898e-09,N,0.9166666666666666,N
ENSG00000171861,48.0,48,17,685513,695749,1,1.8196791162281896e-07,N,1.0,N
ENSG00000188641,48.0,48,1,97543299,98386605,-1,4.18972244079049e-09,N,1.0,Y
ENSG00000157259,48.0,48,7,92076767,92088150,1,0.5074834990647871,N,1.0,Y
ENSG00000104731,48.0,48,16,87730091,87799598,-1,3.7052834500335e-19,N,1.0,Y
ENSG00000064199,47.0,48,11,124543694,124567414,1,0.00626347389447245,N,0.9791666666666666,Y
