	Ensembl Gene ID	affectedTissues	expressedTissues	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	pLI	haplo	propOfExpressedAffectedByeQTL
13697	ENSG00000063322	30.0	48	19	39881943	39891277	1	0.0010122580550075099	N	0.625
13698	ENSG00000151131	47.0	48	12	105380088	105443515	1	0.389486545133401	N	0.9791666666666666
13699	ENSG00000137504	34.0	48	11	85370752	85393951	-1	0.0366616489719182	N	0.7083333333333334
13700	ENSG00000161013	41.0	48	5	179224597	179233952	-1	0.8133837507502242	N	0.8541666666666666
13701	ENSG00000258839	48.0	48	16	89978527	89987385	1	3.24606043304287e-07	N	1.0
13702	ENSG00000125505	44.0	48	19	54677107	54693733	-1	0.0463195894764606	N	0.9166666666666666
13703	ENSG00000146842	48.0	48	7	129804555	129847610	-1	0.00520456472367071	N	1.0
13704	ENSG00000043039	8.0	36	11	129245835	129322171	1	0.123464487684471	N	0.2222222222222222
13705	ENSG00000064726	48.0	48	15	83685174	83736106	-1	0.0149464237355017	N	1.0
13706	ENSG00000185652	2.0	40	12	5541278	5630702	1	0.8544403850076749	N	0.05
13707	ENSG00000136875	47.0	48	9	116037623	116055185	1	0.999643089192096	Y	0.9791666666666666
13708	ENSG00000180938	3.0	48	8	125985540	125991631	1	0.000651450621070101	N	0.0625
13709	ENSG00000121350	48.0	48	12	21590549	21623300	1	3.50579116851114e-07	N	1.0
13710	ENSG00000167191	29.0	48	16	19868616	19897489	-1	0.527206905590426	N	0.6041666666666666
13711	ENSG00000128016	6.0	48	19	39897453	39900052	1	0.64593418279633	N	0.125
13712	ENSG00000163877	7.0	48	1	38000050	38019903	-1	0.9050580487730742	Y	0.14583333333333334
13713	ENSG00000162438	7.0	48	1	15764935	15775737	1	5.21992306515278e-06	N	0.14583333333333334
13714	ENSG00000134201	48.0	48	1	110254864	110318050	1	0.00021416702902438101	N	1.0
13715	ENSG00000053438	2.0	48	20	36149617	36152092	1	0.112567959949874	N	0.041666666666666664
13716	ENSG00000116586	1.0	48	1	156024543	156028301	1	0.481086311682732	N	0.020833333333333332
13717	ENSG00000163879	48.0	48	1	38022520	38032458	1	6.82031949142269e-08	N	1.0
13718	ENSG00000179071	24.0	46	11	85394893	85397320	-1	0.0058218240730090794	N	0.5217391304347826
13719	ENSG00000108669	44.0	48	17	76670130	76778379	-1	0.994541234354466	Y	0.9166666666666666
13720	ENSG00000183617	48.0	48	19	3762662	3768573	1	0.0856958675435356	N	1.0
13721	ENSG00000204248	48.0	48	6	33130458	33160276	-1	0.9999993246037108	Y	1.0
13722	ENSG00000165188	44.0	45	9	116059373	116065656	-1	0.0375935013159203	N	0.9777777777777777
13723	ENSG00000140104	47.0	48	14	105452112	105476819	1	5.1346210352029e-08	N	0.9791666666666666
13724	ENSG00000138036	48.0	48	2	44001178	44037149	1	8.37968944079953e-05	N	1.0
13725	ENSG00000047617	46.0	46	12	5641035	6055398	-1	2.8480469622138e-18	N	1.0
13726	ENSG00000151715	32.0	48	11	129685714	129729898	1	8.86544079040378e-07	N	0.6666666666666666
13727	ENSG00000103034	39.0	48	16	58496750	58547532	1	0.0198090719902488	N	0.8125
13728	ENSG00000165917	39.0	48	11	47459308	47470730	-1	0.0326445463388561	N	0.8125
13729	ENSG00000104549	28.0	48	8	126010739	126034525	1	0.91297067975512	Y	0.5833333333333334
13730	ENSG00000136404	43.0	48	15	83776159	83813606	1	6.46941313206752e-05	N	0.8958333333333334
13731	ENSG00000136010	41.0	48	12	105413568	105478355	-1	3.50010213963042e-11	N	0.8541666666666666
13732	ENSG00000180767	43.0	43	3	126243126	126262134	1	0.000159791662950939	N	1.0
13733	ENSG00000134202	48.0	48	1	110276554	110284384	-1	0.00057258920556302	N	1.0
13734	ENSG00000093167	40.0	48	3	37094117	37225180	-1	4.80060455389411e-08	N	0.8333333333333334
13735	ENSG00000118507	48.0	48	6	131456806	131604675	1	0.00159877310631196	N	1.0
13736	ENSG00000180697	3.0	3	3	126245842	126277808	-1	0.127310951022659	N	1.0
13737	ENSG00000148225	48.0	48	9	116075502	116102578	-1	5.53967209469172e-06	N	1.0
13738	ENSG00000132698	6.0	48	1	156030951	156040295	1	9.31079417686485e-06	N	0.125
13739	ENSG00000258947	29.0	48	16	89987800	90005169	1	0.9607893073912108	Y	0.6041666666666666
13740	ENSG00000119723	48.0	48	14	74416629	74430373	1	2.3108765255257806e-07	N	1.0
13741	ENSG00000170892	48.0	48	19	54693789	54697585	1	0.39648081208388297	N	1.0
13742	ENSG00000007264	38.0	48	19	3777971	3802127	-1	0.00023467261275509702	N	0.7916666666666666
13743	ENSG00000112855	47.0	48	5	140071011	140078889	1	8.127675611656491e-05	N	0.9791666666666666
13744	ENSG00000110799	44.0	48	12	6058040	6233936	-1	1.5241137825604602e-11	N	0.9166666666666666
13745	ENSG00000040341	31.0	48	8	74332604	74659943	-1	0.9504391904863622	Y	0.6458333333333334
13746	ENSG00000061273	46.0	48	12	48176505	48226915	-1	0.998019873410435	Y	0.9583333333333334
13747	ENSG00000118520	46.0	48	6	131894284	131905472	1	0.000499882512051677	N	0.9583333333333334
13748	ENSG00000119411	44.0	48	9	116111821	116133513	1	9.78555675234067e-05	N	0.9166666666666666
13749	ENSG00000254726	4.0	46	1	156041804	156051789	-1	0.8814627111951551	N	0.08695652173913043
13750	ENSG00000132792	34.0	48	20	36322408	36500531	1	0.28580047936403	N	0.7083333333333334
13751	ENSG00000179520	2.0	16	12	100750857	100815837	1	0.0449262500512103	N	0.125
13752	ENSG00000145331	48.0	48	4	100467866	100485189	-1	2.837426420625671e-05	N	1.0
13753	ENSG00000119431	48.0	48	9	116135699	116139279	-1	0.005551021155164001	N	1.0
13754	ENSG00000170322	48.0	48	11	129733531	129765485	-1	0.7527445781870881	N	1.0
13755	ENSG00000198758	6.0	14	1	110292702	110306649	-1	0.000100217168096749	N	0.42857142857142855
13756	ENSG00000105996	27.0	34	7	27139721	27142430	-1	0.278337993967382	N	0.7941176470588235
13757	ENSG00000148218	44.0	48	9	116148597	116163613	-1	0.062950260359489	N	0.9166666666666666
13758	ENSG00000166503	31.0	48	15	83784320	83876770	-1	0.939816244400543	Y	0.6458333333333334
13759	ENSG00000152409	14.0	48	5	78532012	78623038	1	0.9997226371075552	Y	0.2916666666666667
13760	ENSG00000167705	29.0	48	17	1549444	1553371	-1	0.000670859753110892	N	0.6041666666666666
13761	ENSG00000048991	9.0	48	2	136289025	136482840	1	0.00602513988409452	N	0.1875
13762	ENSG00000149187	40.0	48	11	47487496	47587121	-1	0.998616884875254	Y	0.8333333333333334
13763	ENSG00000134453	48.0	48	10	6130950	6159420	1	0.9986024053647892	Y	1.0
13764	ENSG00000132821	31.0	48	20	36531499	36573752	1	0.3620036490874791	N	0.6458333333333334
13765	ENSG00000164961	40.0	48	8	126036502	126104082	-1	4.810249903981971e-13	N	0.8333333333333334
13766	ENSG00000164776	17.0	48	7	56148440	56160689	-1	3.5805417364897e-10	N	0.3541666666666667
13767	ENSG00000161011	37.0	48	5	179233388	179265078	1	0.0035389911916403204	N	0.7708333333333334
13768	ENSG00000169347	1.0	48	16	20320894	20339130	-1	1.1336580026918898e-12	N	0.020833333333333332
13769	ENSG00000148229	48.0	48	9	116169515	116172952	-1	0.0777453985625654	N	1.0
13770	ENSG00000094914	48.0	48	12	53701240	53718648	-1	4.54287182926272e-10	N	1.0
13771	ENSG00000100918	22.0	48	14	24641062	24649463	1	0.526977585048225	N	0.4583333333333333
13772	ENSG00000134697	40.0	48	1	38032417	38061536	-1	0.453032469584323	N	0.8333333333333334
13773	ENSG00000090924	47.0	48	19	39903225	39919054	1	3.5925547959503e-08	N	0.9791666666666666
13774	ENSG00000004700	48.0	48	12	21621845	21654603	-1	7.140173244931819e-13	N	1.0
13775	ENSG00000101407	48.0	48	20	36611409	36661870	-1	0.00023887104374971802	N	1.0
13776	ENSG00000157653	48.0	48	9	116172334	116191964	1	2.99765253312802e-08	N	1.0
13777	ENSG00000198252	48.0	48	14	53196898	53241716	1	0.9720686180325698	Y	1.0
13778	ENSG00000146007	48.0	48	5	140078265	140086248	1	0.971433760073875	Y	1.0
13779	ENSG00000100522	12.0	48	14	53241912	53258386	-1	0.00556740862247386	N	0.25
13780	ENSG00000169594	5.0	30	15	83924655	83953466	-1	0.8861686653788579	N	0.16666666666666666
13781	ENSG00000169218	25.0	48	1	38076951	38100595	-1	0.00291051404723573	N	0.5208333333333334
13782	ENSG00000170889	48.0	48	19	54704610	54752862	1	0.787131549437011	N	1.0
13783	ENSG00000155252	37.0	48	10	99344131	99436191	1	0.980219633327766	Y	0.7708333333333334
13784	ENSG00000105278	20.0	40	19	3804022	3869030	-1	5.3716385923155614e-09	N	0.5
13785	ENSG00000228049	48.0	48	7	102277474	102312076	-1	0.0923409063648301	N	1.0
13786	ENSG00000184371	29.0	48	1	110452864	110473614	1	0.939718909454486	Y	0.6041666666666666
13787	ENSG00000204970	13.0	31	5	140165876	140391929	1	0.000559474715442591	N	0.41935483870967744
13788	ENSG00000167460	13.0	48	19	16177831	16213813	1	0.10940201669772	N	0.2708333333333333
13789	ENSG00000144357	22.0	48	2	170683968	170940641	1	0.999549123627985	Y	0.4583333333333333
13790	ENSG00000012504	3.0	23	12	100867486	100958191	1	0.161696750786205	N	0.13043478260869565
13791	ENSG00000140600	11.0	42	15	84115980	84287495	1	0.00035934954538033797	N	0.2619047619047619
13792	ENSG00000105997	15.0	35	7	27145803	27192200	-1	0.931754220622883	Y	0.42857142857142855
13793	ENSG00000185386	45.0	48	22	50702142	50709196	-1	0.472036682263674	N	0.9375
13794	ENSG00000116922	48.0	48	1	38147242	38157914	-1	6.27363023706354e-08	N	1.0
13795	ENSG00000138039	30.0	30	2	48859428	48982880	-1	2.8015445766020697e-08	N	1.0
13796	ENSG00000197576	35.0	37	7	27168126	27170418	-1	0.009426670036828427	N	0.9459459459459459
13797	ENSG00000138823	20.0	40	4	100484918	100545156	1	0.0125833671870721	N	0.5
13798	ENSG00000106004	29.0	39	7	27180671	27183287	-1	0.79621299361995	N	0.7435897435897436
13799	ENSG00000170296	42.0	48	17	7143333	7146089	-1	0.670186209633902	N	0.875
13800	ENSG00000101413	48.0	48	20	36661948	36720768	1	0.5952113934381371	N	1.0
13801	ENSG00000170779	13.0	48	14	105475910	105487485	-1	0.499553162512056	N	0.2708333333333333
13802	ENSG00000106006	22.0	27	7	27185015	27190222	-1	1.80043020270311e-05	N	0.8148148148148148
13803	ENSG00000174231	11.0	48	17	1553923	1588176	-1	0.999999999219228	Y	0.22916666666666666
13804	ENSG00000185627	48.0	48	11	236546	252983	1	0.993513212124208	Y	1.0
13805	ENSG00000165120	1.0	4	7	129847700	129856683	1	6.42506346890127e-13	N	0.25
13806	ENSG00000122592	12.0	27	7	27193335	27197555	-1	0.0031690703137671602	N	0.4444444444444444
13807	ENSG00000203942	27.0	38	10	99349450	99350690	1	9.870032757295341e-05	N	0.7105263157894737
13808	ENSG00000078399	14.0	33	7	27202054	27210117	-1	0.00010001259443134699	N	0.42424242424242425
13809	ENSG00000073712	13.0	48	14	53323986	53419153	-1	0.9998271995396892	Y	0.2708333333333333
13810	ENSG00000137501	38.0	48	11	85405267	85522184	-1	2.11826952070561e-19	N	0.7916666666666666
13811	ENSG00000158516	12.0	48	7	129906667	129929638	1	1.7428258238813e-08	N	0.25
13812	ENSG00000171160	48.0	48	10	99374310	99393344	-1	0.182745760595456	N	1.0
13813	ENSG00000257184	1.0	9	7	27203154	27219632	-1	0.0286938131551325	N	0.1111111111111111
13814	ENSG00000167461	48.0	48	19	16222439	16245044	1	0.962128955227462	Y	1.0
13815	ENSG00000253293	4.0	29	7	27210210	27219880	-1	0.678435260569461	N	0.13793103448275862
13816	ENSG00000204577	48.0	48	19	54720147	54746602	-1	0.0277606853655411	N	1.0
13817	ENSG00000152413	37.0	48	5	78668459	78810040	-1	0.995922024391312	Y	0.7708333333333334
13818	ENSG00000168710	10.0	48	1	110527308	110566357	1	0.999795279646545	Y	0.20833333333333334
13819	ENSG00000183484	48.0	48	14	105515728	105531782	-1	0.0347124102896783	N	1.0
13820	ENSG00000005073	2.0	20	7	27221129	27224842	-1	0.863825169181447	N	0.1
13821	ENSG00000174173	46.0	48	3	101280706	101285290	1	1.05912396335495e-05	N	0.9583333333333334
13822	ENSG00000156218	46.0	46	15	84322838	84708594	1	9.551332655041439e-09	N	1.0
13823	ENSG00000106153	48.0	48	7	56169262	56174269	-1	0.000221319937862802	N	1.0
13824	ENSG00000119986	18.0	48	10	99437181	99447080	-1	1.0744977021427601e-05	N	0.375
13825	ENSG00000106038	1.0	12	7	27282164	27290112	1	2.93029181691565e-05	N	0.08333333333333333
13826	ENSG00000196576	47.0	48	22	50713408	50746056	-1	0.992862470603308	Y	0.9791666666666666
13827	ENSG00000205309	48.0	48	17	17206649	17250977	1	3.30164509841504e-05	N	1.0
13828	ENSG00000105193	30.0	48	19	39923847	39926588	-1	0.28185910292269	N	0.625
13829	ENSG00000127995	48.0	48	7	94138531	94186331	1	0.0367943378808448	N	1.0
13830	ENSG00000138835	46.0	48	9	116207011	116360018	1	9.68169038709646e-05	N	0.9583333333333334
13831	ENSG00000159685	48.0	48	3	126423063	126679249	1	1.0801836127763e-08	N	1.0
13832	ENSG00000010278	28.0	48	12	6308881	6347425	1	0.147688594875406	N	0.5833333333333334
13833	ENSG00000035720	29.0	38	4	68424446	68473055	1	0.000129550414834948	N	0.7631578947368421
13834	ENSG00000175826	47.0	48	17	7146910	7155810	-1	0.972679931088588	Y	0.9791666666666666
13835	ENSG00000112282	44.0	48	6	131895106	131949369	-1	0.150657691204943	N	0.9166666666666666
13836	ENSG00000213619	30.0	48	11	47586888	47606114	1	0.0471370341289045	N	0.625
13837	ENSG00000204969	36.0	42	5	140174444	140391929	1	1.9858054296518197e-09	N	0.8571428571428571
13838	ENSG00000170325	7.0	48	11	129769601	129872730	-1	0.998059991340664	Y	0.14583333333333334
13839	ENSG00000111711	48.0	48	12	21654715	21671342	1	0.798383719617006	N	1.0
13840	ENSG00000105058	38.0	48	19	16296191	16302857	1	0.00905286803934175	N	0.7916666666666666
13841	ENSG00000035499	27.0	46	5	59892739	59996017	-1	2.28513658245294e-05	N	0.5869565217391305
13842	ENSG00000143093	47.0	48	1	110574199	110617263	1	0.130901315990928	N	0.9791666666666666
13843	ENSG00000198959	47.0	48	20	36756863	36794980	-1	4.86367266752489e-14	N	0.9791666666666666
13844	ENSG00000128510	12.0	45	7	129932974	129964020	1	3.549147786032549e-07	N	0.26666666666666666
13845	ENSG00000169340	3.0	3	16	20370492	20416059	-1	9.26418194186399e-06	N	1.0
13846	ENSG00000010256	1.0	48	3	48636435	48648409	-1	0.132467103146211	N	0.020833333333333332
13847	ENSG00000081154	38.0	48	3	101292939	101313281	1	0.8724234097467571	N	0.7916666666666666
13848	ENSG00000160789	22.0	48	1	156052364	156109880	1	0.9934490233767608	Y	0.4583333333333333
13849	ENSG00000110536	48.0	48	11	47586982	47595013	1	0.4591524552720061	N	1.0
13850	ENSG00000142615	3.0	48	1	15783223	15798586	1	1.9844920820610906e-06	N	0.0625
13851	ENSG00000033178	48.0	48	4	68478370	68566897	-1	0.9323175165820328	Y	1.0
13852	ENSG00000077009	24.0	48	19	3933101	3942414	1	1.16630399616328e-07	N	0.5
13853	ENSG00000141026	8.0	48	17	17380300	17396540	1	0.31574874893731203	N	0.16666666666666666
13854	ENSG00000164329	39.0	48	5	78907943	78982471	1	0.000956870232763351	N	0.8125
13855	ENSG00000215704	2.0	47	1	15792404	15817895	1	0.000617208883252854	N	0.0425531914893617
13856	ENSG00000149633	40.0	46	20	36838890	36889174	-1	2.3248183579120497e-15	N	0.8695652173913043
13857	ENSG00000140995	48.0	48	16	90014333	90034468	1	0.389991487866254	N	1.0
13858	ENSG00000183549	47.0	47	16	20420856	20452658	1	5.09254067683109e-08	N	1.0
13859	ENSG00000170525	3.0	48	10	6186881	6277495	1	0.0489318118268948	N	0.0625
13860	ENSG00000072958	48.0	48	19	16308389	16346160	1	0.8423497231773679	N	1.0
13861	ENSG00000186150	3.0	39	1	110655062	110656569	1	0.000847798204150755	N	0.07692307692307693
13862	ENSG00000134690	26.0	48	1	38158090	38175391	1	0.0971532321701097	N	0.5416666666666666
13863	ENSG00000205593	46.0	48	22	50747459	50765489	-1	0.0310203476755261	N	0.9583333333333334
13864	ENSG00000184916	11.0	48	14	105607318	105635161	-1	0.990248880592838	Y	0.22916666666666666
13865	ENSG00000197106	3.0	45	1	110693108	110744824	1	0.9627348356484008	Y	0.06666666666666667
13866	ENSG00000255408	35.0	44	5	140180783	140391929	1	1.46196613178525e-13	N	0.7954545454545454
13867	ENSG00000196497	46.0	48	14	24649425	24658170	-1	3.22469522365963e-06	N	0.9583333333333334
13868	ENSG00000101425	37.0	37	20	36888551	36965907	1	8.856427137552149e-09	N	1.0
13869	ENSG00000167657	45.0	48	19	3958451	3971121	-1	0.0611344951968641	N	0.9375
13870	ENSG00000234444	48.0	48	7	63767837	63815238	1	0.14372783311487194	N	1.0
13871	ENSG00000204967	42.0	43	5	140186659	140391929	1	2.8753730977395e-15	N	0.9767441860465116
13872	ENSG00000157657	17.0	47	9	116638562	116818871	1	0.994715996591424	Y	0.3617021276595745
13873	ENSG00000109163	44.0	45	4	68605046	68620078	-1	0.0139680451262733	N	0.9777777777777777
13874	ENSG00000132906	46.0	48	1	15817327	15853029	-1	0.0031939556719064693	N	0.9583333333333334
13875	ENSG00000163947	34.0	48	3	56761446	57113357	-1	0.9912713575014208	Y	0.7083333333333334
13876	ENSG00000204965	30.0	37	5	140201222	140391929	1	0.00353824820282254	N	0.8108108108108109
13877	ENSG00000108551	11.0	48	17	17397751	17399709	-1	0.0607160204631021	N	0.22916666666666666
13878	ENSG00000116396	41.0	48	1	110753965	110825722	1	0.0005342252706470902	N	0.8541666666666666
13879	ENSG00000184206	47.0	47	15	84904525	84914120	1	0.38932470419760296	N	1.0
13880	ENSG00000070190	47.0	48	4	100737990	100791311	1	0.18349367996426705	N	0.9791666666666666
13881	ENSG00000161040	19.0	47	7	102453308	102715286	-1	1.66151922936947e-11	N	0.40425531914893614
13882	ENSG00000103037	47.0	48	16	58549383	58554431	1	1.02142648154529e-09	N	0.9791666666666666
13883	ENSG00000244482	48.0	48	19	54720737	54746649	-1	0.000155085820493477	N	1.0
13884	ENSG00000183317	19.0	36	1	38179552	38230805	-1	3.1599206627591198e-18	N	0.5277777777777778
13885	ENSG00000161010	48.0	48	5	179261436	179289173	-1	3.28629116657157e-06	N	1.0
13886	ENSG00000106927	19.0	48	9	116822407	116840752	-1	4.48294573237029e-10	N	0.3958333333333333
13887	ENSG00000155256	32.0	48	10	99496878	99520664	1	0.00370395320426504	N	0.6666666666666666
13888	ENSG00000081842	42.0	42	5	140207563	140391929	1	6.16174888872113e-08	N	1.0
13889	ENSG00000008323	13.0	35	12	6419602	6437672	1	1.17026398871661e-10	N	0.37142857142857144
13890	ENSG00000104343	48.0	48	8	74692332	74791145	-1	0.954557960872144	Y	1.0
13891	ENSG00000187068	47.0	47	3	184795838	184870802	-1	0.00239094751008584	N	1.0
13892	ENSG00000156831	39.0	48	8	126103921	126379362	1	0.0724507212755206	N	0.8125
13893	ENSG00000204963	42.0	42	5	140213969	140391929	1	0.00013715193394615301	N	1.0
13894	ENSG00000134548	41.0	48	12	21679241	21690311	1	0.005505192002489	N	0.8541666666666666
13895	ENSG00000114554	48.0	48	3	126707437	126756235	1	0.999998424887592	Y	1.0
13896	ENSG00000127528	35.0	48	19	16435628	16438685	1	0.741705189487728	N	0.7291666666666666
13897	ENSG00000183747	1.0	9	16	20462783	20498991	1	2.48680424010888e-06	N	0.1111111111111111
13898	ENSG00000136883	38.0	43	9	116848406	116861507	-1	1.7810131675806398e-05	N	0.8837209302325582
13899	ENSG00000162775	3.0	48	1	110881128	110889299	1	0.999853092554739	Y	0.0625
13900	ENSG00000176371	47.0	48	15	85144217	85171027	1	0.0182037038018536	N	0.9791666666666666
13901	ENSG00000204962	18.0	23	5	140220907	140391929	1	3.7011987523103596e-10	N	0.782608695652174
13902	ENSG00000111713	38.0	47	12	21689123	21757781	-1	1.21631815172674e-14	N	0.8085106382978723
13903	ENSG00000185090	5.0	48	1	38259474	38266809	1	0.00438904419096243	N	0.10416666666666667
13904	ENSG00000116138	43.0	48	1	15853308	15918874	1	3.792850667442921e-05	N	0.8958333333333334
13905	ENSG00000113790	37.0	48	3	184908412	184999778	-1	8.504109116358471e-11	N	0.7708333333333334
13906	ENSG00000109270	45.0	48	4	100799493	100815647	-1	0.68057944478499	N	0.9375
13907	ENSG00000204961	12.0	12	5	140227048	140391929	1	7.889394508196697e-14	N	1.0
13908	ENSG00000066422	29.0	48	3	101367733	101396339	-1	0.269451352114294	N	0.6041666666666666
13909	ENSG00000196666	39.0	45	11	47608198	47610746	1	0.31583816515011603	N	0.8666666666666667
13910	ENSG00000173041	48.0	48	7	63980262	64023484	-1	4.59084206576754e-06	N	1.0
13911	ENSG00000172247	48.0	48	11	47611216	47616211	-1	0.679081390678169	N	1.0
13912	ENSG00000153802	11.0	15	4	68686594	68749750	-1	0.0625189697700861	N	0.7333333333333333
13913	ENSG00000250120	43.0	43	5	140235595	140391929	1	4.18271816069149e-11	N	1.0
13914	ENSG00000114391	1.0	48	3	101399935	101405626	-1	0.8642998733698579	N	0.020833333333333332
13915	ENSG00000129988	14.0	40	20	36974759	37005665	1	5.691970866479342e-14	N	0.35
13916	ENSG00000106049	47.0	48	7	27565061	27702614	-1	0.25072009941523	N	0.9791666666666666
13917	ENSG00000196235	40.0	48	19	39926796	39967310	1	0.999999734600741	Y	0.8333333333333334
13918	ENSG00000173334	3.0	48	8	126442563	126450647	1	0.6065876565958579	N	0.0625
13919	ENSG00000249034	4.0	15	5	140240341	140243224	-1	0.0330363485865677	N	0.26666666666666666
13920	ENSG00000116771	29.0	48	1	15898848	15911605	-1	0.00367262488905154	N	0.6041666666666666
13921	ENSG00000196247	48.0	48	7	64126511	64171404	1	7.59375740639872e-17	N	1.0
13922	ENSG00000127990	44.0	48	7	94214542	94285521	-1	0.00138632178574484	N	0.9166666666666666
13923	ENSG00000249158	34.0	35	5	140248689	140391929	1	3.59325181225576e-10	N	0.9714285714285714
13924	ENSG00000109919	43.0	48	11	47638867	47664175	-1	0.166788403447163	N	0.8958333333333334
13925	ENSG00000167658	48.0	48	19	3976054	3985467	-1	0.994520586206042	Y	1.0
13926	ENSG00000196739	42.0	48	9	116917840	117074791	1	0.999999360727437	Y	0.875
13927	ENSG00000133027	26.0	48	17	17408877	17495022	-1	0.36775272751709903	N	0.5416666666666666
13928	ENSG00000197312	40.0	48	1	15943995	15995539	1	0.941088127387327	Y	0.8333333333333334
13929	ENSG00000164031	48.0	48	4	100817405	100867883	-1	0.9562549698110748	Y	1.0
13930	ENSG00000168679	48.0	48	1	110905470	110933704	-1	0.00583523308352845	N	1.0
13931	ENSG00000187054	5.0	6	4	68775103	68829858	-1	9.57132467628292e-11	N	0.8333333333333334
13932	ENSG00000100523	48.0	48	14	53510686	53620000	-1	0.9684582137051808	Y	1.0
13933	ENSG00000111716	47.0	48	12	21788276	21910791	-1	2.0275001703730606e-05	N	0.9791666666666666
13934	ENSG00000177082	48.0	48	15	85185999	85197574	-1	7.90217939379774e-06	N	1.0
13935	ENSG00000168672	38.0	48	8	127564687	127570638	-1	0.0156910063345731	N	0.7916666666666666
13936	ENSG00000105229	33.0	48	19	4007644	4039384	1	0.994350817581458	Y	0.6875
13937	ENSG00000170291	44.0	48	17	7154735	7163259	1	6.47714386783623e-06	N	0.9166666666666666
13938	ENSG00000212993	33.0	35	8	128426535	128432311	1	7.27271426587485e-07	N	0.9428571428571428
13939	ENSG00000154582	6.0	48	8	74851404	74884522	-1	0.643993932413181	N	0.125
13940	ENSG00000183396	18.0	19	3	48658192	48659288	-1	0.7110759649067521	N	0.9473684210526315
13941	ENSG00000168610	29.0	48	17	40465342	40540586	-1	0.999989193151158	Y	0.6041666666666666
13942	ENSG00000055483	47.0	48	17	76783463	76837523	-1	0.0685526746674987	N	0.9791666666666666
13943	ENSG00000229314	7.0	48	9	117085336	117088755	1	0.13235751069871998	N	0.14583333333333334
13944	ENSG00000134248	47.0	48	1	110943871	110950564	-1	0.0071160475648359405	N	0.9791666666666666
13945	ENSG00000105609	37.0	47	19	54754263	54761164	-1	7.17384783976138e-12	N	0.7872340425531915
13946	ENSG00000198092	7.0	8	4	68918916	68995598	-1	4.976167234116079e-07	N	0.875
13947	ENSG00000187097	48.0	48	14	74424713	74486102	-1	0.000105198200581121	N	1.0
13948	ENSG00000147697	35.0	38	8	130760442	130799134	-1	9.34939571735548e-12	N	0.9210526315789473
13949	ENSG00000197008	48.0	48	7	64254766	64294054	1	2.22312670470713e-07	N	1.0
13950	ENSG00000084234	22.0	48	11	129939732	130014699	1	0.5216180028795571	N	0.4583333333333333
13951	ENSG00000251664	7.0	36	5	140255058	140391929	1	3.51762607400118e-10	N	0.19444444444444445
13952	ENSG00000142102	48.0	48	11	289135	296107	1	3.53241578008574e-09	N	1.0
13953	ENSG00000143125	27.0	43	1	110993822	110999976	1	0.0206691663843015	N	0.627906976744186
13954	ENSG00000127527	44.0	48	19	16466050	16582896	-1	0.9700025352084158	Y	0.9166666666666666
13955	ENSG00000185873	2.0	33	4	69092371	69111438	-1	1.6805022893456598e-11	N	0.06060606060606061
13956	ENSG00000158525	17.0	19	7	129984630	130008571	1	0.0474887384414102	N	0.8947368421052632
13957	ENSG00000228278	9.0	41	9	117092149	117095532	1	0.0050434836061214	N	0.21951219512195122
13958	ENSG00000164032	10.0	48	4	100869243	100871545	-1	0.8553271388047751	N	0.20833333333333334
13959	ENSG00000143105	1.0	2	1	111059839	111061797	-1	0.0030594885608254893	N	0.5
13960	ENSG00000100239	48.0	48	22	50781733	50883514	1	0.7187894741019009	N	1.0
13961	ENSG00000116786	46.0	48	1	16010827	16061264	1	0.0050655745848256105	N	0.9583333333333334
13962	ENSG00000144674	46.0	48	3	37284668	37408242	1	2.26164990605558e-09	N	0.9583333333333334
13963	ENSG00000121361	1.0	48	12	21917889	21928515	-1	0.25676996778078603	N	0.020833333333333332
13964	ENSG00000182504	27.0	48	3	101442769	101489406	1	1.32650017854034e-06	N	0.5625
13965	ENSG00000239389	32.0	32	5	140261793	140391929	1	4.2854686149105706e-11	N	1.0
13966	ENSG00000206013	15.0	15	11	298200	299526	-1	0.00011570460546265801	N	1.0
13967	ENSG00000177301	25.0	45	1	111136202	111174096	-1	0.884173956445609	N	0.5555555555555556
13968	ENSG00000185201	48.0	48	11	307631	315272	1	0.299375900397776	N	1.0
13969	ENSG00000175606	18.0	48	8	74884672	74895018	1	0.00324098348148041	N	0.375
13970	ENSG00000168385	48.0	48	2	242254515	242293442	1	0.866554502924365	N	1.0
13971	ENSG00000196260	13.0	13	6	30899130	30899952	-1	0.594981142208541	N	1.0
13972	ENSG00000185885	48.0	48	11	313506	315272	1	0.221686062595446	N	1.0
13973	ENSG00000248383	8.0	36	5	140306302	140391929	1	4.576991703225822e-09	N	0.2222222222222222
13974	ENSG00000142089	48.0	48	11	319669	327537	-1	0.199202473288833	N	1.0
13975	ENSG00000143119	48.0	48	1	111415775	111442550	1	0.0240198281448552	N	1.0
13976	ENSG00000108557	27.0	48	17	17584787	17714767	1	0.999136111876994	Y	0.5625
13977	ENSG00000144224	29.0	48	2	136499189	136542625	1	0.974205695161288	Y	0.6041666666666666
13978	ENSG00000170471	2.0	48	20	37101459	37207504	1	0.999999955632558	Y	0.041666666666666664
13979	ENSG00000165923	46.0	47	11	47681143	47736941	-1	6.81051045839789e-12	N	0.9787234042553191
13980	ENSG00000182272	48.0	48	11	369796	382116	1	0.8169304907852749	N	1.0
