	Ensembl Gene ID	affectedTissues	expressedTissues	Chromosome Name	Gene Start (bp)	Gene End (bp)	Strand	CNV	propOfExpressedAffectedByeQTL
13745	ENSG00000153317	19.0	48	8	131064353	131455906	-1	N	0.3958333333333333
13746	ENSG00000197479	22.0	46	5	140579183	140582618	1	Y	0.4782608695652174
13747	ENSG00000065526	1.0	48	1	16174359	16266955	1	Y	0.020833333333333332
13748	ENSG00000101447	14.0	48	20	37554955	37581703	1	N	0.2916666666666667
13749	ENSG00000087128	2.0	23	4	69313167	69363322	1	Y	0.08695652173913043
13750	ENSG00000149418	10.0	48	11	130029457	130080271	1	N	0.20833333333333334
13751	ENSG00000125378	2.0	48	14	54416454	54425479	-1	N	0.041666666666666664
13752	ENSG00000077463	25.0	48	19	4174106	4182601	-1	N	0.5208333333333334
13753	ENSG00000030066	1.0	48	11	47799639	47870107	-1	N	0.020833333333333332
13754	ENSG00000100253	3.0	17	22	50925213	50929077	1	N	0.17647058823529413
13755	ENSG00000144668	3.0	48	3	37493606	37865005	1	Y	0.0625
13756	ENSG00000152926	38.0	48	7	64432154	64467062	-1	Y	0.7916666666666666
13757	ENSG00000113296	9.0	48	5	79287134	79379110	1	N	0.1875
13758	ENSG00000213462	43.0	48	7	64451187	64467121	-1	Y	0.8958333333333334
13759	ENSG00000120328	19.0	46	5	140588269	140591696	1	Y	0.41304347826086957
13760	ENSG00000160783	3.0	48	1	156182784	156212874	1	Y	0.0625
13761	ENSG00000224201	3.0	5	X	152240839	152340864	1	N	0.6
13762	ENSG00000187372	3.0	46	5	140593509	140596993	1	Y	0.06521739130434782
13763	ENSG00000123496	10.0	46	X	114238538	114254540	-1	Y	0.21739130434782608
13764	ENSG00000167716	9.0	48	17	1619817	1641893	1	Y	0.1875
13765	ENSG00000105197	3.0	48	19	39971052	39984422	1	N	0.0625
13766	ENSG00000181856	5.0	48	17	7184986	7191576	1	Y	0.10416666666666667
13767	ENSG00000120327	5.0	46	5	140602931	140605858	1	N	0.10869565217391304
13768	ENSG00000146757	3.0	48	7	64838712	64866038	1	Y	0.0625
13769	ENSG00000143921	1.0	22	2	44066103	44105605	1	Y	0.045454545454545456
13770	ENSG00000074266	2.0	48	11	85955586	85989855	1	N	0.041666666666666664
13771	ENSG00000113248	10.0	46	5	140625147	140627799	1	N	0.21739130434782608
13772	ENSG00000120329	1.0	38	5	140682196	140683612	-1	N	0.02631578947368421
13773	ENSG00000137558	5.0	45	8	75736772	75767264	1	N	0.1111111111111111
13774	ENSG00000006607	29.0	48	2	242295658	242434256	1	Y	0.6041666666666666
13775	ENSG00000197888	12.0	18	4	69402902	69434245	-1	Y	0.6666666666666666
13776	ENSG00000196620	4.0	12	4	69512348	69536346	-1	Y	0.3333333333333333
13777	ENSG00000204231	1.0	48	6	33161365	33168630	-1	N	0.020833333333333332
13778	ENSG00000166743	28.0	47	16	20634559	20710212	-1	N	0.5957446808510638
13779	ENSG00000138814	2.0	48	4	101944566	102269435	-1	Y	0.041666666666666664
13780	ENSG00000170866	25.0	44	19	54799854	54809952	-1	Y	0.5681818181818182
13781	ENSG00000064886	9.0	48	1	111743393	111786062	1	N	0.1875
13782	ENSG00000221819	18.0	47	16	90095316	90096309	-1	N	0.3829787234042553
13783	ENSG00000146592	2.0	48	7	28338940	28865511	1	Y	0.041666666666666664
13784	ENSG00000204956	12.0	46	5	140710252	140892546	1	N	0.2608695652173913
13785	ENSG00000183386	23.0	48	1	38462442	38471278	-1	N	0.4791666666666667
13786	ENSG00000105072	34.0	48	19	16607122	16632163	1	N	0.7083333333333334
13787	ENSG00000121005	11.0	46	8	75896750	75946793	1	N	0.2391304347826087
13788	ENSG00000134291	10.0	48	12	48357352	48362661	1	N	0.20833333333333334
13789	ENSG00000187116	1.0	47	19	54818353	54824409	-1	Y	0.02127659574468085
13790	ENSG00000242252	14.0	48	1	156211753	156213112	1	N	0.2916666666666667
13791	ENSG00000183520	9.0	48	1	38474930	38490496	1	N	0.1875
13792	ENSG00000081853	3.0	47	5	140718539	140892546	1	N	0.06382978723404255
13793	ENSG00000066654	6.0	48	16	20744986	20753406	-1	N	0.125
13794	ENSG00000254245	1.0	46	5	140723601	140892546	1	N	0.021739130434782608
13795	ENSG00000144730	4.0	46	3	57124010	57204334	-1	N	0.08695652173913043
13796	ENSG00000239961	9.0	36	19	54844456	54850421	-1	N	0.25
13797	ENSG00000041982	4.0	48	9	117782806	117880536	-1	Y	0.08333333333333333
13798	ENSG00000134917	1.0	47	11	130274820	130298888	-1	N	0.02127659574468085
13799	ENSG00000113269	20.0	48	5	179338651	179499118	-1	Y	0.4166666666666667
13800	ENSG00000170820	4.0	9	2	49189296	49381676	-1	Y	0.4444444444444444
13801	ENSG00000269558	3.0	5	7	65112081	65113280	-1	Y	0.6
13802	ENSG00000138095	39.0	48	2	44113647	44223144	-1	N	0.8125
13803	ENSG00000101452	14.0	48	20	37590942	37668366	1	N	0.2916666666666667
13804	ENSG00000196715	9.0	48	7	65338254	65424550	1	Y	0.1875
13805	ENSG00000085872	1.0	48	19	16628700	16653341	-1	N	0.020833333333333332
13806	ENSG00000185101	11.0	48	11	417933	442011	-1	Y	0.22916666666666666
13807	ENSG00000165806	44.0	48	10	115438942	115490662	1	Y	0.9166666666666666
13808	ENSG00000204536	35.0	48	6	31110216	31126015	-1	Y	0.7291666666666666
13809	ENSG00000257088	5.0	5	X	152243996	152245978	-1	N	1.0
13810	ENSG00000185024	9.0	48	14	105675623	105781926	-1	Y	0.1875
13811	ENSG00000198681	1.0	1	X	152481522	152486115	-1	N	1.0
13812	ENSG00000180658	1.0	1	6	132021520	132022635	-1	Y	1.0
13813	ENSG00000196678	13.0	48	16	20791515	20911671	-1	N	0.2708333333333333
13814	ENSG00000161048	14.0	48	7	102740223	102790007	-1	N	0.2916666666666667
13815	ENSG00000063587	23.0	48	X	152599613	152625568	1	Y	0.4791666666666667
13816	ENSG00000100258	19.0	48	22	50941376	50946135	-1	N	0.3958333333333333
13817	ENSG00000169919	15.0	48	7	65425671	65447301	-1	Y	0.3125
13818	ENSG00000130224	3.0	46	X	114345185	114468635	-1	Y	0.06521739130434782
13819	ENSG00000189420	3.0	48	X	152683780	152687087	1	N	0.0625
13820	ENSG00000253910	2.0	47	5	140739703	140892546	1	N	0.0425531914893617
13821	ENSG00000173077	5.0	14	9	117904097	118164923	1	Y	0.35714285714285715
13822	ENSG00000197594	6.0	47	6	132129156	132216295	1	N	0.1276595744680851
13823	ENSG00000149196	5.0	48	11	86013253	86056969	1	N	0.10416666666666667
13824	ENSG00000006047	6.0	48	17	7191571	7197934	-1	Y	0.125
13825	ENSG00000119711	4.0	48	14	74523553	74551196	-1	Y	0.08333333333333333
13826	ENSG00000253485	1.0	47	5	140743898	140892546	1	N	0.02127659574468085
13827	ENSG00000183479	4.0	48	X	152710178	152736045	-1	N	0.08333333333333333
13828	ENSG00000167613	1.0	47	19	54865362	54882165	-1	N	0.02127659574468085
13829	ENSG00000171234	5.0	15	4	69917081	69978705	1	Y	0.3333333333333333
13830	ENSG00000164300	7.0	48	5	79407050	79551898	-1	Y	0.14583333333333334
13831	ENSG00000163898	1.0	47	3	185224050	185270401	-1	N	0.02127659574468085
13832	ENSG00000183888	1.0	23	1	16330731	16335302	1	N	0.043478260869565216
13833	ENSG00000182752	1.0	41	9	118916083	119164601	1	Y	0.024390243902439025
13834	ENSG00000134216	5.0	7	1	111833484	111863188	1	Y	0.7142857142857143
13835	ENSG00000103042	3.0	48	16	58699013	58719008	-1	N	0.0625
13836	ENSG00000170044	1.0	10	3	101818088	102198685	1	Y	0.1
13837	ENSG00000186838	1.0	19	19	40005753	40011326	1	N	0.05263157894736842
13838	ENSG00000005421	13.0	41	7	94926988	95025673	-1	N	0.3170731707317073
13839	ENSG00000173641	11.0	48	1	16340523	16346089	-1	N	0.22916666666666666
13840	ENSG00000120451	47.0	48	11	130745331	130786404	-1	N	0.9791666666666666
13841	ENSG00000144677	8.0	48	3	37903451	38025960	1	Y	0.16666666666666666
13842	ENSG00000177469	3.0	48	17	40554470	40575535	-1	N	0.0625
13843	ENSG00000089847	26.0	48	19	4183351	4224811	1	Y	0.5416666666666666
13844	ENSG00000170374	3.0	24	12	53720362	53739099	-1	N	0.125
13845	ENSG00000146090	4.0	44	5	179527795	179636153	-1	Y	0.09090909090909091
13846	ENSG00000174915	23.0	48	11	448268	491393	1	Y	0.4791666666666667
13847	ENSG00000254531	34.0	48	4	102268937	102270040	1	Y	0.7083333333333334
13848	ENSG00000120057	3.0	48	10	99526508	99531709	-1	N	0.0625
13849	ENSG00000213759	3.0	8	4	70065669	70080449	-1	Y	0.375
13850	ENSG00000155265	5.0	48	10	99609996	99631337	1	N	0.10416666666666667
13851	ENSG00000185591	24.0	48	12	53773960	53810230	1	N	0.5
13852	ENSG00000167711	33.0	48	17	1646130	1658562	1	Y	0.6875
13853	ENSG00000073417	3.0	48	15	85523671	85682376	1	Y	0.0625
13854	ENSG00000111319	5.0	48	12	6456009	6486896	-1	N	0.10416666666666667
13855	ENSG00000127526	1.0	48	19	16660642	16683193	-1	N	0.020833333333333332
13856	ENSG00000253731	10.0	47	5	140753651	140892546	1	N	0.2127659574468085
13857	ENSG00000173947	2.0	45	1	111888910	111895635	1	N	0.044444444444444446
13858	ENSG00000105819	2.0	48	7	102937869	102969958	1	N	0.041666666666666664
13859	ENSG00000149201	5.0	48	11	86085778	86134151	1	N	0.10416666666666667
13860	ENSG00000076003	17.0	48	2	136597196	136633996	-1	Y	0.3541666666666667
13861	ENSG00000160781	20.0	48	1	156213206	156217881	-1	N	0.4166666666666667
13862	ENSG00000149177	9.0	48	11	48002113	48189670	1	Y	0.1875
13863	ENSG00000111726	1.0	48	12	22199108	22218608	1	N	0.020833333333333332
13864	ENSG00000125166	22.0	48	16	58741035	58768261	-1	Y	0.4583333333333333
13865	ENSG00000148735	4.0	23	10	115511213	115543188	1	Y	0.17391304347826086
13866	ENSG00000106066	22.0	48	7	29034847	29235067	-1	Y	0.4583333333333333
13867	ENSG00000085465	27.0	48	1	111956936	111970399	-1	Y	0.5625
13868	ENSG00000158315	1.0	47	1	39351479	39407471	-1	N	0.02127659574468085
13869	ENSG00000106477	9.0	48	7	130033612	130082274	-1	N	0.1875
13870	ENSG00000153064	1.0	47	4	102332443	102995969	1	Y	0.02127659574468085
13871	ENSG00000253305	3.0	48	5	140787770	140892546	1	N	0.0625
13872	ENSG00000204103	2.0	48	20	39314488	39317880	-1	N	0.041666666666666664
13873	ENSG00000176547	1.0	1	11	48346472	48347507	1	N	1.0
13874	ENSG00000253846	2.0	48	5	140792743	140892546	1	N	0.041666666666666664
13875	ENSG00000105852	11.0	46	7	94989256	95025680	-1	N	0.2391304347826087
13876	ENSG00000005189	10.0	48	16	20817751	20860987	1	N	0.20833333333333334
13877	ENSG00000105085	1.0	48	19	16685718	16739873	-1	Y	0.020833333333333332
13878	ENSG00000174574	11.0	48	1	39456895	39471731	1	N	0.22916666666666666
13879	ENSG00000198900	1.0	48	20	39657458	39753127	1	N	0.020833333333333332
13880	ENSG00000222033	5.0	39	2	171568961	171571077	-1	N	0.1282051282051282
13881	ENSG00000050748	17.0	48	5	179660143	179719099	-1	Y	0.3541666666666667
13882	ENSG00000186510	29.0	47	1	16345370	16360545	1	Y	0.6170212765957447
13883	ENSG00000205659	25.0	48	14	74551499	74667936	1	Y	0.5208333333333334
13884	ENSG00000148219	7.0	48	9	119187504	120177348	-1	Y	0.14583333333333334
13885	ENSG00000253873	3.0	47	5	140800762	140891835	1	N	0.06382978723404255
13886	ENSG00000139908	6.0	48	14	24674903	24677568	1	N	0.125
13887	ENSG00000095713	10.0	46	10	99624757	99790585	-1	Y	0.21739130434782608
13888	ENSG00000116455	2.0	48	1	111982512	111991998	-1	N	0.041666666666666664
13889	ENSG00000132507	37.0	48	17	7210318	7215774	1	Y	0.7708333333333334
13890	ENSG00000105248	14.0	48	19	4247076	4269087	1	Y	0.2916666666666667
13891	ENSG00000091656	2.0	46	8	77593454	77779521	1	N	0.043478260869565216
13892	ENSG00000198952	15.0	48	1	156219015	156252620	-1	N	0.3125
13893	ENSG00000182667	6.0	46	11	131240373	132206716	1	Y	0.13043478260869565
13894	ENSG00000073111	3.0	48	3	127317066	127341276	1	N	0.0625
13895	ENSG00000132386	12.0	48	17	1665253	1680868	1	N	0.25
13896	ENSG00000033627	2.0	48	17	40610862	40674629	1	N	0.041666666666666664
13897	ENSG00000039319	2.0	48	5	79703832	79775169	1	N	0.041666666666666664
13898	ENSG00000105251	3.0	26	19	4278598	4290721	1	N	0.11538461538461539
13899	ENSG00000213397	6.0	48	X	152713124	152760978	-1	N	0.125
13900	ENSG00000023191	21.0	48	11	494512	507300	-1	Y	0.4375
13901	ENSG00000150394	3.0	34	16	61681146	62070939	-1	Y	0.08823529411764706
13902	ENSG00000135226	1.0	3	4	70146217	70160768	1	Y	0.3333333333333333
13903	ENSG00000116459	6.0	48	1	111991486	112005395	1	N	0.125
13904	ENSG00000118523	1.0	48	6	132269316	132272513	-1	N	0.020833333333333332
13905	ENSG00000035862	2.0	48	17	76849059	76921469	-1	Y	0.041666666666666664
13906	ENSG00000151376	11.0	48	11	86152150	86383678	-1	Y	0.22916666666666666
13907	ENSG00000136059	15.0	48	3	38029550	38048679	1	N	0.3125
13908	ENSG00000111728	9.0	45	12	22216707	22589975	-1	Y	0.2
13909	ENSG00000168653	40.0	48	1	39491990	39500308	1	N	0.8333333333333334
13910	ENSG00000164182	4.0	48	5	60240956	60448853	1	Y	0.08333333333333333
13911	ENSG00000119401	4.0	48	9	119449581	119463579	1	N	0.08333333333333333
13912	ENSG00000170017	6.0	48	3	105085753	105295744	1	N	0.125
13913	ENSG00000086205	17.0	44	11	49168187	49230222	-1	Y	0.38636363636363635
13914	ENSG00000143110	1.0	48	1	112016414	112021134	1	N	0.020833333333333332
13915	ENSG00000100528	5.0	48	14	54893654	54908149	-1	N	0.10416666666666667
13916	ENSG00000136869	6.0	48	9	120466610	120479149	1	N	0.125
13917	ENSG00000105255	2.0	46	19	4304597	4323840	1	N	0.043478260869565216
13918	ENSG00000135409	1.0	33	12	53817639	53825318	1	N	0.030303030303030304
13919	ENSG00000157500	3.0	48	3	57261765	57307496	1	N	0.0625
13920	ENSG00000184908	16.0	43	1	16370272	16383803	1	Y	0.37209302325581395
13921	ENSG00000078725	1.0	45	9	121915736	122131745	-1	Y	0.022222222222222223
13922	ENSG00000121933	1.0	47	1	112025970	112106584	-1	Y	0.02127659574468085
13923	ENSG00000115866	12.0	48	2	136664247	136743670	-1	N	0.25
13924	ENSG00000163472	3.0	48	1	156252726	156262976	1	N	0.0625
13925	ENSG00000132294	4.0	48	8	132916335	133025889	1	Y	0.08333333333333333
13926	ENSG00000254505	8.0	48	14	24678789	24683075	-1	N	0.16666666666666666
13927	ENSG00000102024	3.0	48	X	114795501	114885181	1	Y	0.0625
13928	ENSG00000212743	8.0	48	10	6392278	6394723	1	N	0.16666666666666666
13929	ENSG00000185519	13.0	47	1	16384264	16400127	-1	Y	0.2765957446808511
13930	ENSG00000205352	16.0	48	12	53835389	53840429	1	N	0.3333333333333333
13931	ENSG00000240184	1.0	48	5	140855580	140892542	1	N	0.020833333333333332
13932	ENSG00000214046	10.0	48	19	16741562	16771253	-1	N	0.20833333333333334
13933	ENSG00000150687	13.0	48	11	86502101	86663952	1	Y	0.2708333333333333
13934	ENSG00000115694	2.0	48	2	242432089	242449145	-1	N	0.041666666666666664
13935	ENSG00000105204	1.0	48	19	40315990	40324841	-1	Y	0.020833333333333332
13936	ENSG00000116473	10.0	48	1	112084840	112259313	1	Y	0.20833333333333334
13937	ENSG00000178404	2.0	42	17	76866992	76899299	-1	N	0.047619047619047616
13938	ENSG00000139219	1.0	26	12	48366748	48398269	-1	N	0.038461538461538464
13939	ENSG00000065675	3.0	48	10	6469105	6622263	-1	N	0.0625
13940	ENSG00000126522	8.0	48	7	65540785	65558545	1	Y	0.16666666666666666
13941	ENSG00000188215	2.0	48	16	20866247	20911706	-1	N	0.041666666666666664
13942	ENSG00000142627	4.0	48	1	16450832	16482582	-1	N	0.08333333333333333
13943	ENSG00000105854	14.0	48	7	95034175	95064510	-1	N	0.2916666666666667
13944	ENSG00000138821	7.0	48	4	103172198	103352415	-1	Y	0.14583333333333334
13945	ENSG00000197852	2.0	48	1	112223252	112298446	-1	N	0.041666666666666664
13946	ENSG00000156096	6.0	10	4	70345883	70391732	-1	Y	0.6
13947	ENSG00000167614	2.0	48	19	54926393	54948080	1	N	0.041666666666666664
13948	ENSG00000174804	1.0	48	11	86656721	86666433	-1	N	0.020833333333333332
13949	ENSG00000106069	19.0	47	7	29161890	29553944	1	Y	0.40425531914893614
13950	ENSG00000198715	11.0	48	1	156259880	156265463	-1	N	0.22916666666666666
13951	ENSG00000197045	6.0	48	14	54941202	54955914	-1	N	0.125
13952	ENSG00000119614	1.0	16	14	74706175	74729441	1	N	0.0625
13953	ENSG00000140937	3.0	46	16	64977656	65160015	-1	N	0.06521739130434782
13954	ENSG00000064703	19.0	48	1	112297867	112310638	1	N	0.3958333333333333
13955	ENSG00000170776	13.0	48	15	85923802	86292586	1	Y	0.2708333333333333
13956	ENSG00000079931	12.0	48	6	132617194	132722684	-1	Y	0.25
13957	ENSG00000108679	2.0	48	17	76967320	76976191	-1	N	0.041666666666666664
13958	ENSG00000106484	10.0	48	7	130126012	130146133	1	N	0.20833333333333334
13959	ENSG00000132297	1.0	1	8	133073733	133123406	-1	N	1.0
13960	ENSG00000164751	2.0	48	8	77892494	77913280	-1	N	0.041666666666666664
13961	ENSG00000166575	2.0	48	11	86748886	87034800	1	Y	0.041666666666666664
13962	ENSG00000163904	2.0	48	3	185300284	185351339	1	N	0.041666666666666664
13963	ENSG00000198836	5.0	48	3	193310933	193415612	1	Y	0.10416666666666667
13964	ENSG00000079950	16.0	48	6	132767006	132834337	-1	N	0.3333333333333333
13965	ENSG00000158486	3.0	15	16	20944433	21170762	-1	N	0.2
13966	ENSG00000213920	1.0	48	14	24683143	24685276	-1	N	0.020833333333333332
13967	ENSG00000072954	8.0	48	19	16771938	16800840	1	Y	0.16666666666666666
13968	ENSG00000111321	41.0	48	12	6484211	6500733	1	N	0.8541666666666666
13969	ENSG00000182492	2.0	48	X	152760397	152775012	1	N	0.041666666666666664
13970	ENSG00000132522	6.0	48	17	7214643	7218883	-1	Y	0.125
13971	ENSG00000167615	14.0	48	19	54960065	54973217	1	N	0.2916666666666667
13972	ENSG00000269783	6.0	44	10	99627889	99631294	1	N	0.13636363636363635
13973	ENSG00000171033	5.0	48	8	79428374	79517502	1	N	0.10416666666666667
13974	ENSG00000171385	6.0	47	1	112313284	112531777	-1	N	0.1276595744680851
13975	ENSG00000119688	8.0	48	14	74752126	74769759	-1	N	0.16666666666666666
13976	ENSG00000256870	2.0	24	12	101549271	101604185	-1	N	0.08333333333333333
13977	ENSG00000142632	40.0	48	1	16524349	16539104	-1	N	0.8333333333333334
13978	ENSG00000166024	8.0	48	10	99894387	100004654	1	N	0.16666666666666666
13979	ENSG00000112299	16.0	48	6	133002729	133035188	-1	N	0.3333333333333333
13980	ENSG00000104427	5.0	48	8	79578282	79632000	1	N	0.10416666666666667
13981	ENSG00000130489	18.0	48	22	50961997	50964868	-1	N	0.375
13982	ENSG00000150244	1.0	1	11	55029658	55038595	1	Y	1.0
13983	ENSG00000143079	6.0	48	1	112938803	113006078	1	Y	0.125
13984	ENSG00000204377	3.0	47	1	16555368	16556038	-1	N	0.06382978723404255
13985	ENSG00000181961	1.0	1	11	55110627	55111707	1	N	1.0
13986	ENSG00000132881	24.0	48	1	16558195	16563657	-1	N	0.5
13987	ENSG00000178722	12.0	31	5	60933535	61047590	1	Y	0.3870967741935484
13988	ENSG00000173597	4.0	47	4	70586880	70653679	-1	N	0.0851063829787234
13989	ENSG00000187091	5.0	48	3	38048987	38071253	-1	N	0.10416666666666667
13990	ENSG00000131459	7.0	48	5	179727690	179780387	-1	Y	0.14583333333333334
13991	ENSG00000182909	4.0	48	19	54972981	54974894	-1	N	0.08333333333333333
13992	ENSG00000120800	3.0	48	12	101673887	101780394	1	Y	0.0625
13993	ENSG00000105821	2.0	48	7	102952921	102985320	-1	N	0.041666666666666664
13994	ENSG00000167617	4.0	48	19	54976210	54984411	-1	Y	0.08333333333333333
13995	ENSG00000188039	9.0	36	19	16830787	16928774	1	N	0.25
13996	ENSG00000241258	15.0	48	7	65579591	65619555	1	Y	0.3125
13997	ENSG00000178078	37.0	48	19	4324040	4342783	-1	Y	0.7708333333333334
13998	ENSG00000037637	11.0	48	1	16573334	16678949	-1	N	0.22916666666666666
13999	ENSG00000134245	14.0	48	1	113009163	113072787	1	Y	0.2916666666666667
14000	ENSG00000104432	8.0	48	8	79587978	79717758	-1	N	0.16666666666666666
14001	ENSG00000186532	26.0	48	17	1682779	1733928	-1	N	0.5416666666666666
14002	ENSG00000123892	20.0	48	11	87846410	87908635	-1	Y	0.4166666666666667
14003	ENSG00000167618	4.0	15	19	55009100	55021897	1	Y	0.26666666666666666
14004	ENSG00000025708	21.0	48	22	50964181	50968485	-1	N	0.4375
14005	ENSG00000179776	1.0	47	16	66400533	66438686	1	Y	0.02127659574468085
14006	ENSG00000109193	2.0	26	4	70676498	70725870	-1	N	0.07692307692307693
14007	ENSG00000055070	1.0	48	1	16679070	16724640	1	N	0.020833333333333332
14008	ENSG00000068796	10.0	48	5	61601989	61833076	1	Y	0.20833333333333334
14009	ENSG00000093134	7.0	36	6	133043926	133055904	-1	N	0.19444444444444445
14010	ENSG00000177989	12.0	48	22	50968139	50971009	-1	N	0.25
14011	ENSG00000213672	44.0	48	3	48701364	48723797	-1	N	0.9166666666666666
14012	ENSG00000132793	18.0	48	20	39969560	39989222	1	N	0.375
14013	ENSG00000104970	6.0	17	19	55043909	55057053	1	Y	0.35294117647058826
14014	ENSG00000008382	5.0	48	19	4343524	4360083	1	N	0.10416666666666667
14015	ENSG00000104435	1.0	48	8	80523049	80578410	1	N	0.020833333333333332
14016	ENSG00000136861	7.0	48	9	123151147	123342448	-1	Y	0.14583333333333334
14017	ENSG00000130487	3.0	46	22	50986462	50989451	1	N	0.06521739130434782
14018	ENSG00000217442	24.0	29	22	50989541	51001334	-1	N	0.8275862068965517
14019	ENSG00000109320	3.0	48	4	103422486	103538459	1	N	0.0625
14020	ENSG00000114423	5.0	48	3	105374305	105588396	-1	N	0.10416666666666667
14021	ENSG00000183798	9.0	46	20	39988606	39995467	-1	N	0.1956521739130435
14022	ENSG00000109861	10.0	48	11	88026760	88070955	-1	N	0.20833333333333334
14023	ENSG00000176720	16.0	48	2	242498136	242513546	1	Y	0.3333333333333333
14024	ENSG00000138131	8.0	48	10	100007447	100028007	-1	Y	0.16666666666666666
14025	ENSG00000127511	4.0	48	19	16940211	16991164	1	Y	0.08333333333333333
14026	ENSG00000176946	2.0	48	2	242523820	242576864	-1	Y	0.041666666666666664
14027	ENSG00000141985	3.0	48	19	4360367	4400544	-1	N	0.0625
14028	ENSG00000239998	15.0	47	19	55084387	55099027	1	Y	0.3191489361702128
14029	ENSG00000126545	1.0	15	4	70796799	70812289	1	N	0.06666666666666667
14030	ENSG00000121966	3.0	48	2	136871919	136875735	-1	N	0.0625
14031	ENSG00000020577	1.0	48	14	55033815	55260033	1	Y	0.020833333333333332
14032	ENSG00000124177	1.0	48	20	40030741	40247133	-1	N	0.020833333333333332
14033	ENSG00000187144	2.0	21	1	16713612	16763919	-1	Y	0.09523809523809523
14034	ENSG00000184156	7.0	44	8	133133108	133493200	-1	N	0.1590909090909091
14035	ENSG00000166546	8.0	47	16	66461200	66527432	1	Y	0.1702127659574468
14036	ENSG00000111731	24.0	48	12	22601517	22697480	-1	N	0.5
14037	ENSG00000011638	17.0	48	16	21169698	21191937	1	N	0.3541666666666667
14038	ENSG00000247270	1.0	4	16	66516775	66519747	-1	N	0.25
14039	ENSG00000114631	6.0	48	3	127348024	127391652	1	N	0.125
14040	ENSG00000169902	12.0	48	7	65670186	65885530	1	Y	0.25
14041	ENSG00000205560	40.0	48	22	51007290	51017899	-1	N	0.8333333333333334
14042	ENSG00000079387	1.0	48	12	48436681	48500091	-1	N	0.020833333333333332
14043	ENSG00000180772	3.0	16	X	115301975	115306225	1	N	0.1875
14044	ENSG00000129295	6.0	47	8	133584320	133687838	-1	N	0.1276595744680851
14045	ENSG00000183655	6.0	48	15	86302554	86338261	-1	N	0.125
14046	ENSG00000171302	12.0	48	17	76987799	77005949	-1	Y	0.25
14047	ENSG00000157191	11.0	48	1	16767167	16786573	1	Y	0.22916666666666666
14048	ENSG00000103310	2.0	12	16	21208773	21225831	-1	N	0.16666666666666666
14049	ENSG00000087916	2.0	13	X	115567790	115592625	1	N	0.15384615384615385
14050	ENSG00000139192	47.0	48	12	6560856	6575683	1	Y	0.9791666666666666
14051	ENSG00000267941	1.0	8	7	65939543	65940709	1	Y	0.125
14052	ENSG00000106780	8.0	48	9	123363091	123476748	-1	N	0.16666666666666666
14053	ENSG00000167670	39.0	48	19	4402659	4445015	1	N	0.8125
14054	ENSG00000151474	6.0	48	10	13685706	14504141	-1	Y	0.125
14055	ENSG00000164683	2.0	48	8	80676245	80680098	-1	N	0.041666666666666664
14056	ENSG00000132383	17.0	48	17	1732996	1803376	1	N	0.3541666666666667
14057	ENSG00000176532	6.0	47	7	29603427	29606911	1	N	0.1276595744680851
14058	ENSG00000175311	2.0	15	16	21244986	21263750	1	N	0.13333333333333333
14059	ENSG00000243335	9.0	48	7	66093868	66276446	1	Y	0.1875
14060	ENSG00000119402	3.0	48	9	123514256	123555690	-1	N	0.0625
14061	ENSG00000166548	16.0	48	16	66541906	66586447	-1	N	0.3333333333333333
14062	ENSG00000175662	17.0	48	17	17746828	17875736	-1	N	0.3541666666666667
14063	ENSG00000122574	7.0	45	7	29846102	29956682	1	Y	0.15555555555555556
14064	ENSG00000239388	9.0	48	3	57302375	57326710	-1	N	0.1875
14065	ENSG00000168397	13.0	48	2	242576628	242613272	1	Y	0.2708333333333333
14066	ENSG00000005981	17.0	40	7	95107756	95169544	1	N	0.425
14067	ENSG00000144229	14.0	41	2	137523115	138435287	1	Y	0.34146341463414637
14068	ENSG00000103316	6.0	48	16	21250195	21314404	-1	N	0.125
14069	ENSG00000131979	13.0	48	14	55308726	55369570	-1	Y	0.2708333333333333
14070	ENSG00000185924	15.0	47	17	1837971	1928639	-1	Y	0.3191489361702128
14071	ENSG00000095261	13.0	48	9	123577774	123605262	-1	N	0.2708333333333333
14072	ENSG00000219481	22.0	48	1	16888814	16940057	-1	Y	0.4583333333333333
14073	ENSG00000119943	40.0	48	10	100143322	100174941	-1	Y	0.8333333333333334
14074	ENSG00000163468	20.0	48	1	156278759	156337664	-1	N	0.4166666666666667
14075	ENSG00000104972	9.0	47	19	55085346	55148979	1	Y	0.19148936170212766
14076	ENSG00000167671	27.0	48	19	4444996	4457819	-1	N	0.5625
14077	ENSG00000161055	5.0	46	5	180017103	180018540	-1	N	0.10869565217391304
14078	ENSG00000265096	1.0	30	17	77015291	77023737	-1	N	0.03333333333333333
14079	ENSG00000119403	3.0	48	9	123617977	123639606	-1	N	0.0625
14080	ENSG00000114626	4.0	48	3	127391778	127399768	1	N	0.08333333333333333
14081	ENSG00000008226	3.0	48	3	38080696	38165516	1	Y	0.0625
14082	ENSG00000165071	1.0	48	8	133697253	133772958	-1	Y	0.020833333333333332
14083	ENSG00000140538	2.0	45	15	88418230	88799999	-1	N	0.044444444444444446
14084	ENSG00000127603	4.0	48	1	39546988	39952849	1	Y	0.08333333333333333
14085	ENSG00000150540	4.0	48	2	138721590	138773930	1	Y	0.08333333333333333
14086	ENSG00000174844	3.0	28	3	57327727	57530071	-1	Y	0.10714285714285714
