field,value,count
gene_id,ENSG00000136810.8,8665
gene_id,ENSG00000213023.5,8666
gene_id,ENSG00000077943.7,8666
gene_id,ENSG00000090447.7,8667
gene_id,ENSG00000232065.1,8667
gene_id,ENSG00000117475.9,8668
gene_id,ENSG00000265010.1,8668
gene_id,ENSG00000264548.1,8668
gene_id,ENSG00000171236.9,8668
gene_id,ENSG00000143156.9,8668
gene_id,ENSG00000259407.1,8669
gene_id,ENSG00000115750.12,8669
gene_id,ENSG00000269954.1,8669
gene_id,ENSG00000232176.1,8669
gene_id,ENSG00000203472.3,8669
gene_id,ENSG00000233473.2,8670
gene_id,ENSG00000259762.1,8671
gene_id,ENSG00000101236.12,8671
gene_id,ENSG00000255046.1,8671
gene_id,ENSG00000155926.9,8672
gene_id,ENSG00000100448.3,8673
gene_id,ENSG00000174004.5,8673
gene_id,ENSG00000233521.1,8673
gene_id,ENSG00000100077.10,8673
gene_id,ENSG00000273011.1,8673
gene_id,ENSG00000182324.5,8673
gene_id,ENSG00000269883.1,8674
gene_id,ENSG00000185127.5,8674
gene_id,ENSG00000177108.5,8674
gene_id,ENSG00000100379.13,8674
gene_id,ENSG00000196730.8,8675
gene_id,ENSG00000184465.11,8675
gene_id,ENSG00000162105.12,8675
gene_id,ENSG00000224016.2,8675
gene_id,ENSG00000254872.2,8675
gene_id,ENSG00000176155.14,8676
gene_id,ENSG00000266098.1,8677
gene_id,ENSG00000165487.9,8677
gene_id,ENSG00000179869.10,8677
gene_id,ENSG00000100271.12,8677
gene_id,ENSG00000214456.4,8677
gene_id,ENSG00000221882.2,8677
gene_id,ENSG00000219928.2,8678
gene_id,ENSG00000073282.8,8678
gene_id,ENSG00000086619.9,8678
gene_id,ENSG00000109061.9,8679
gene_id,ENSG00000105479.11,8679
gene_id,ENSG00000151376.12,8680
gene_id,ENSG00000142227.6,8680
gene_id,ENSG00000138246.11,8680
gene_id,ENSG00000164746.9,8680
gene_id,ENSG00000008869.7,8680
gene_id,ENSG00000152133.10,8681
gene_id,ENSG00000167281.14,8681
gene_id,ENSG00000180090.3,8681
gene_id,ENSG00000231467.2,8682
gene_id,ENSG00000122026.6,8682
gene_id,ENSG00000154914.12,8682
gene_id,ENSG00000267163.1,8683
gene_id,ENSG00000079459.8,8683
gene_id,ENSG00000086288.7,8683
gene_id,ENSG00000145721.7,8684
gene_id,ENSG00000130045.11,8684
gene_id,ENSG00000079689.9,8684
gene_id,ENSG00000268001.1,8684
gene_id,ENSG00000227203.2,8685
gene_id,ENSG00000259416.2,8685
gene_id,ENSG00000110852.4,8685
gene_id,ENSG00000207051.1,8685
gene_id,ENSG00000152936.6,8685
gene_id,ENSG00000198858.5,8685
gene_id,ENSG00000105464.3,8685
gene_id,ENSG00000105483.12,8685
gene_id,ENSG00000187045.12,8685
gene_id,ENSG00000225670.3,8685
gene_id,ENSG00000107104.14,8686
gene_id,ENSG00000272084.1,8687
gene_id,ENSG00000203900.2,8687
gene_id,ENSG00000165966.10,8687
gene_id,ENSG00000236532.1,8688
gene_id,ENSG00000185684.8,8688
gene_id,ENSG00000105438.4,8688
gene_id,ENSG00000176887.5,8689
gene_id,ENSG00000142615.7,8689
gene_id,ENSG00000184056.10,8689
gene_id,ENSG00000214432.5,8689
gene_id,ENSG00000126934.9,8690
gene_id,ENSG00000007237.14,8691
gene_id,ENSG00000100300.13,8691
gene_id,ENSG00000177374.8,8691
gene_id,ENSG00000171243.7,8692
gene_id,ENSG00000168505.6,8692
gene_id,ENSG00000100294.8,8692
gene_id,ENSG00000131196.13,8692
gene_id,ENSG00000166562.4,8692
gene_id,ENSG00000104415.9,8692
gene_id,ENSG00000147874.6,8693
gene_id,ENSG00000164889.8,8693
gene_id,ENSG00000273290.1,8693
gene_id,ENSG00000112742.5,8693
gene_id,ENSG00000260927.1,8693
gene_id,ENSG00000255967.1,8694
gene_id,ENSG00000213199.3,8694
gene_id,ENSG00000070761.3,8694
gene_id,ENSG00000225724.1,8695
gene_id,ENSG00000251164.1,8695
gene_id,ENSG00000270405.1,8695
gene_id,ENSG00000226608.2,8695
gene_id,ENSG00000197614.6,8696
gene_id,ENSG00000256589.1,8696
gene_id,ENSG00000180776.11,8697
gene_id,ENSG00000166532.11,8697
gene_id,ENSG00000107736.15,8698
gene_id,ENSG00000164885.8,8698
gene_id,ENSG00000224003.1,8698
gene_id,ENSG00000269423.1,8698
gene_id,ENSG00000128311.9,8700
gene_id,ENSG00000128309.12,8700
gene_id,ENSG00000237668.1,8700
gene_id,ENSG00000226525.4,8700
gene_id,ENSG00000234772.1,8700
gene_id,ENSG00000104331.4,8701
gene_id,ENSG00000189431.5,8702
gene_id,ENSG00000235034.2,8702
gene_id,ENSG00000180263.9,8702
gene_id,ENSG00000028203.13,8702
gene_id,ENSG00000072954.2,8702
gene_id,ENSG00000236184.1,8703
gene_id,ENSG00000186197.8,8703
gene_id,ENSG00000105443.9,8703
gene_id,ENSG00000226278.1,8703
gene_id,ENSG00000116014.5,8704
gene_id,ENSG00000223685.1,8704
gene_id,ENSG00000230176.2,8704
gene_id,ENSG00000261335.1,8705
gene_id,ENSG00000185774.10,8705
gene_id,ENSG00000146666.4,8706
gene_id,ENSG00000250039.3,8706
gene_id,ENSG00000267680.1,8706
gene_id,ENSG00000087128.5,8706
gene_id,ENSG00000151025.9,8707
gene_id,ENSG00000187959.5,8707
gene_id,ENSG00000185186.4,8707
gene_id,ENSG00000233642.1,8707
gene_id,ENSG00000260545.1,8708
gene_id,ENSG00000148826.6,8708
gene_id,ENSG00000257817.1,8709
gene_id,ENSG00000214046.4,8709
gene_id,ENSG00000100739.6,8710
gene_id,ENSG00000121898.8,8710
gene_id,ENSG00000144749.9,8710
gene_id,ENSG00000109099.9,8711
gene_id,ENSG00000176826.11,8711
gene_id,ENSG00000198874.8,8711
gene_id,ENSG00000126524.5,8711
gene_id,ENSG00000130255.8,8712
gene_id,ENSG00000221963.5,8714
gene_id,ENSG00000270607.1,8714
gene_id,ENSG00000099250.13,8714
gene_id,ENSG00000231422.2,8714
gene_id,ENSG00000211955.2,8714
gene_id,ENSG00000091844.3,8715
gene_id,ENSG00000267226.1,8716
gene_id,ENSG00000270863.1,8716
gene_id,ENSG00000212916.3,8716
gene_id,ENSG00000166450.8,8717
gene_id,ENSG00000164733.16,8717
gene_id,ENSG00000172175.8,8717
gene_id,ENSG00000142303.9,8717
gene_id,ENSG00000106483.7,8718
gene_id,ENSG00000100450.8,8719
gene_id,ENSG00000225383.2,8719
gene_id,ENSG00000165732.8,8719
gene_id,ENSG00000133612.14,8719
gene_id,ENSG00000174917.4,8719
gene_id,ENSG00000167733.9,8719
gene_id,ENSG00000162438.7,8720
gene_id,ENSG00000166261.6,8720
gene_id,ENSG00000164897.8,8720
gene_id,ENSG00000213088.5,8720
gene_id,ENSG00000213062.3,8721
gene_id,ENSG00000164385.5,8721
gene_id,ENSG00000168077.9,8721
gene_id,ENSG00000106341.6,8721
gene_id,ENSG00000134463.10,8721
gene_id,ENSG00000164896.15,8722
gene_id,ENSG00000072274.8,8722
gene_id,ENSG00000244151.1,8722
gene_id,ENSG00000109063.10,8723
gene_id,ENSG00000117479.8,8723
gene_id,ENSG00000163564.10,8723
gene_id,ENSG00000226580.1,8723
gene_id,ENSG00000254847.1,8723
gene_id,ENSG00000198796.6,8723
gene_id,ENSG00000223975.1,8724
gene_id,ENSG00000251381.2,8724
gene_id,ENSG00000256552.2,8724
gene_id,ENSG00000099139.9,8725
gene_id,ENSG00000236297.1,8725
gene_id,ENSG00000197461.9,8725
gene_id,ENSG00000223855.1,8725
gene_id,ENSG00000265069.1,8725
gene_id,ENSG00000183196.4,8726
gene_id,ENSG00000197870.8,8727
gene_id,ENSG00000187037.4,8727
gene_id,ENSG00000088826.13,8727
gene_id,ENSG00000100290.2,8728
gene_id,ENSG00000124795.10,8728
gene_id,ENSG00000119965.8,8729
gene_id,ENSG00000176842.10,8729
gene_id,ENSG00000179988.9,8729
gene_id,ENSG00000150051.9,8730
gene_id,ENSG00000245694.4,8730
gene_id,ENSG00000154997.8,8731
gene_id,ENSG00000179627.9,8731
gene_id,ENSG00000142208.11,8731
gene_id,ENSG00000172322.9,8732
gene_id,ENSG00000258788.3,8732
gene_id,ENSG00000258701.1,8732
gene_id,ENSG00000173467.4,8732
gene_id,ENSG00000109851.5,8732
gene_id,ENSG00000187079.10,8733
gene_id,ENSG00000163513.13,8733
gene_id,ENSG00000205424.1,8733
gene_id,ENSG00000272361.1,8733
gene_id,ENSG00000185787.10,8734
gene_id,ENSG00000136378.10,8734
gene_id,ENSG00000058729.6,8734
gene_id,ENSG00000263050.1,8734
gene_id,ENSG00000230500.1,8735
gene_id,ENSG00000137393.8,8735
gene_id,ENSG00000185924.6,8735
gene_id,ENSG00000230790.2,8735
gene_id,ENSG00000109861.11,8736
gene_id,ENSG00000188660.3,8736
gene_id,ENSG00000198125.8,8736
gene_id,ENSG00000243433.1,8736
gene_id,ENSG00000121335.10,8736
gene_id,ENSG00000081307.8,8737
gene_id,ENSG00000234676.1,8737
gene_id,ENSG00000231475.2,8737
gene_id,ENSG00000175548.4,8737
gene_id,ENSG00000096872.11,8737
gene_id,ENSG00000100453.8,8737
gene_id,ENSG00000136839.1,8737
gene_id,ENSG00000198121.9,8738
gene_id,ENSG00000181652.14,8738
gene_id,ENSG00000197150.8,8739
gene_id,ENSG00000262445.3,8739
gene_id,ENSG00000198836.4,8739
gene_id,ENSG00000178429.9,8739
gene_id,ENSG00000137055.10,8739
gene_id,ENSG00000233977.1,8739
gene_id,ENSG00000127249.10,8739
gene_id,ENSG00000116016.9,8739
gene_id,ENSG00000227638.2,8740
gene_id,ENSG00000228140.1,8740
gene_id,ENSG00000168143.8,8741
gene_id,ENSG00000236537.1,8741
gene_id,ENSG00000182851.2,8742
gene_id,ENSG00000236953.1,8742
gene_id,ENSG00000108963.13,8742
gene_id,ENSG00000185518.7,8742
gene_id,ENSG00000224280.1,8742
gene_id,ENSG00000120885.15,8743
gene_id,ENSG00000137145.16,8743
gene_id,ENSG00000259917.1,8743
gene_id,ENSG00000187210.8,8743
gene_id,ENSG00000142634.8,8743
gene_id,ENSG00000116017.6,8743
gene_id,ENSG00000254731.1,8744
gene_id,ENSG00000231394.1,8744
gene_id,ENSG00000171201.6,8744
gene_id,ENSG00000168955.3,8745
gene_id,ENSG00000196183.4,8745
gene_id,ENSG00000174951.6,8745
gene_id,ENSG00000162706.8,8745
gene_id,ENSG00000232821.1,8746
gene_id,ENSG00000124406.12,8746
gene_id,ENSG00000171368.10,8747
gene_id,ENSG00000135002.7,8747
gene_id,ENSG00000261559.1,8747
gene_id,ENSG00000122691.8,8747
gene_id,ENSG00000137434.7,8747
gene_id,ENSG00000235330.2,8748
gene_id,ENSG00000196177.8,8748
gene_id,ENSG00000267904.1,8749
gene_id,ENSG00000239332.1,8749
gene_id,ENSG00000228897.1,8749
gene_id,ENSG00000111845.4,8749
gene_id,ENSG00000235076.2,8750
gene_id,ENSG00000243859.3,8750
gene_id,ENSG00000234618.1,8750
gene_id,ENSG00000115808.7,8750
gene_id,ENSG00000095574.7,8750
gene_id,ENSG00000236536.1,8751
gene_id,ENSG00000142178.7,8751
gene_id,ENSG00000168958.15,8751
gene_id,ENSG00000227080.2,8751
gene_id,ENSG00000236432.3,8751
gene_id,ENSG00000183023.14,8752
gene_id,ENSG00000163565.14,8752
gene_id,ENSG00000129595.8,8753
gene_id,ENSG00000156515.17,8753
gene_id,ENSG00000268358.1,8754
gene_id,ENSG00000163749.13,8754
gene_id,ENSG00000270419.1,8755
gene_id,ENSG00000111796.3,8755
gene_id,ENSG00000110848.4,8755
gene_id,ENSG00000221887.4,8755
gene_id,ENSG00000055118.10,8755
gene_id,ENSG00000254254.1,8756
gene_id,ENSG00000112531.12,8756
gene_id,ENSG00000181195.6,8757
gene_id,ENSG00000156411.5,8758
gene_id,ENSG00000183287.9,8759
gene_id,ENSG00000232560.2,8759
gene_id,ENSG00000164867.6,8760
gene_id,ENSG00000185834.9,8760
gene_id,ENSG00000118733.12,8760
gene_id,ENSG00000228133.2,8761
gene_id,ENSG00000269044.1,8761
gene_id,ENSG00000156414.14,8761
gene_id,ENSG00000135111.10,8761
gene_id,ENSG00000258811.1,8762
gene_id,ENSG00000178343.4,8762
gene_id,ENSG00000166401.9,8762
gene_id,ENSG00000154639.14,8762
gene_id,ENSG00000184434.7,8762
gene_id,ENSG00000117477.8,8762
gene_id,ENSG00000070729.9,8763
gene_id,ENSG00000173744.13,8763
gene_id,ENSG00000186026.6,8763
gene_id,ENSG00000176204.9,8764
gene_id,ENSG00000054803.3,8764
gene_id,ENSG00000168398.5,8764
gene_id,ENSG00000262583.1,8764
gene_id,ENSG00000159648.7,8764
gene_id,ENSG00000257027.1,8765
gene_id,ENSG00000165474.5,8765
gene_id,ENSG00000153157.8,8765
gene_id,ENSG00000175899.10,8766
gene_id,ENSG00000211953.2,8767
gene_id,ENSG00000184293.3,8767
gene_id,ENSG00000138771.10,8767
gene_id,ENSG00000223475.1,8768
gene_id,ENSG00000154978.8,8768
gene_id,ENSG00000212123.3,8769
gene_id,ENSG00000237437.1,8769
gene_id,ENSG00000266441.1,8769
gene_id,ENSG00000198915.7,8770
gene_id,ENSG00000100304.12,8770
gene_id,ENSG00000088247.11,8770
gene_id,ENSG00000250497.1,8770
gene_id,ENSG00000173706.8,8771
gene_id,ENSG00000224429.3,8771
gene_id,ENSG00000154655.10,8771
gene_id,ENSG00000088756.8,8772
gene_id,ENSG00000121350.11,8772
gene_id,ENSG00000241058.1,8772
gene_id,ENSG00000185038.10,8773
gene_id,ENSG00000169991.6,8773
gene_id,ENSG00000126603.4,8774
gene_id,ENSG00000135917.9,8775
gene_id,ENSG00000180185.7,8776
gene_id,ENSG00000106723.12,8776
gene_id,ENSG00000198954.4,8776
gene_id,ENSG00000250371.1,8776
gene_id,ENSG00000269427.1,8777
gene_id,ENSG00000222005.4,8778
gene_id,ENSG00000099785.6,8778
gene_id,ENSG00000125864.7,8778
gene_id,ENSG00000170827.5,8779
gene_id,ENSG00000063854.8,8779
gene_id,ENSG00000156510.11,8779
gene_id,ENSG00000152503.5,8779
gene_id,ENSG00000125868.11,8779
gene_id,ENSG00000241043.1,8780
gene_id,ENSG00000236257.1,8780
gene_id,ENSG00000231861.1,8780
gene_id,ENSG00000262686.1,8781
gene_id,ENSG00000232400.1,8781
gene_id,ENSG00000135702.10,8781
gene_id,ENSG00000188428.12,8782
gene_id,ENSG00000198788.7,8782
gene_id,ENSG00000235213.1,8783
gene_id,ENSG00000232303.2,8783
gene_id,ENSG00000182264.4,8783
gene_id,ENSG00000256594.3,8784
gene_id,ENSG00000214110.3,8784
gene_id,ENSG00000120262.8,8784
gene_id,ENSG00000105085.6,8785
gene_id,ENSG00000139890.5,8785
gene_id,ENSG00000165264.6,8785
gene_id,ENSG00000176909.7,8785
gene_id,ENSG00000213443.2,8785
gene_id,ENSG00000244476.2,8786
gene_id,ENSG00000166848.5,8786
gene_id,ENSG00000229137.2,8787
gene_id,ENSG00000179604.8,8787
gene_id,ENSG00000069493.10,8787
gene_id,ENSG00000141994.11,8788
gene_id,ENSG00000242661.1,8788
gene_id,ENSG00000111788.9,8788
gene_id,ENSG00000107951.8,8788
gene_id,ENSG00000181240.9,8788
gene_id,ENSG00000167775.6,8789
gene_id,ENSG00000108179.9,8789
gene_id,ENSG00000065427.10,8789
gene_id,ENSG00000148481.9,8790
gene_id,ENSG00000211648.2,8790
gene_id,ENSG00000105538.4,8790
gene_id,ENSG00000142235.4,8790
gene_id,ENSG00000102678.6,8790
gene_id,ENSG00000223963.2,8791
gene_id,ENSG00000197579.3,8791
gene_id,ENSG00000268297.1,8791
gene_id,ENSG00000154734.10,8791
gene_id,ENSG00000256069.3,8792
gene_id,ENSG00000269814.1,8792
gene_id,ENSG00000235453.3,8792
gene_id,ENSG00000227879.2,8793
gene_id,ENSG00000100302.6,8794
gene_id,ENSG00000159423.12,8795
gene_id,ENSG00000241735.1,8795
gene_id,ENSG00000055609.13,8796
gene_id,ENSG00000164946.15,8796
gene_id,ENSG00000124098.9,8796
gene_id,ENSG00000003509.11,8796
gene_id,ENSG00000177294.6,8796
gene_id,ENSG00000150045.7,8796
gene_id,ENSG00000176920.10,8796
gene_id,ENSG00000183655.11,8796
gene_id,ENSG00000150991.10,8796
gene_id,ENSG00000136237.14,8797
gene_id,ENSG00000115816.9,8797
gene_id,ENSG00000255250.1,8798
gene_id,ENSG00000163563.7,8798
gene_id,ENSG00000091831.17,8798
gene_id,ENSG00000112699.6,8799
gene_id,ENSG00000250903.4,8799
gene_id,ENSG00000254396.1,8801
gene_id,ENSG00000257019.1,8801
gene_id,ENSG00000163171.6,8801
gene_id,ENSG00000173141.4,8801
gene_id,ENSG00000262712.1,8802
gene_id,ENSG00000111843.9,8802
gene_id,ENSG00000256720.1,8802
gene_id,ENSG00000067064.6,8802
gene_id,ENSG00000047056.10,8802
gene_id,ENSG00000165480.11,8802
gene_id,ENSG00000169006.6,8803
gene_id,ENSG00000104938.12,8803
gene_id,ENSG00000152487.6,8803
gene_id,ENSG00000233325.3,8803
gene_id,ENSG00000165997.4,8804
gene_id,ENSG00000258593.2,8804
gene_id,ENSG00000101282.4,8804
gene_id,ENSG00000198081.6,8804
gene_id,ENSG00000215237.5,8804
gene_id,ENSG00000125651.9,8805
gene_id,ENSG00000134324.7,8805
gene_id,ENSG00000120156.16,8805
gene_id,ENSG00000235552.4,8807
gene_id,ENSG00000258458.1,8807
gene_id,ENSG00000178248.10,8808
gene_id,ENSG00000234297.2,8808
gene_id,ENSG00000155463.8,8808
gene_id,ENSG00000171246.5,8808
gene_id,ENSG00000249790.2,8808
gene_id,ENSG00000178951.4,8808
gene_id,ENSG00000228115.1,8808
gene_id,ENSG00000224531.4,8809
gene_id,ENSG00000146476.6,8809
gene_id,ENSG00000185236.7,8809
gene_id,ENSG00000100297.11,8810
gene_id,ENSG00000155906.12,8810
gene_id,ENSG00000260977.1,8810
gene_id,ENSG00000246223.4,8810
gene_id,ENSG00000253626.2,8810
gene_id,ENSG00000133454.11,8811
gene_id,ENSG00000182534.9,8811
gene_id,ENSG00000269386.1,8811
gene_id,ENSG00000070770.4,8811
gene_id,ENSG00000272195.1,8811
gene_id,ENSG00000099814.11,8812
gene_id,ENSG00000240032.1,8812
gene_id,ENSG00000250116.2,8812
gene_id,ENSG00000256427.1,8812
gene_id,ENSG00000235438.3,8813
gene_id,ENSG00000196365.7,8814
gene_id,ENSG00000055332.12,8814
gene_id,ENSG00000268670.1,8815
gene_id,ENSG00000217930.3,8815
gene_id,ENSG00000268087.1,8816
gene_id,ENSG00000103021.5,8816
gene_id,ENSG00000120149.7,8816
gene_id,ENSG00000148429.10,8817
gene_id,ENSG00000158488.11,8818
gene_id,ENSG00000255800.1,8818
gene_id,ENSG00000197324.4,8818
gene_id,ENSG00000205147.3,8818
gene_id,ENSG00000254948.1,8821
gene_id,ENSG00000221818.4,8821
gene_id,ENSG00000232013.1,8821
gene_id,ENSG00000233927.4,8821
gene_id,ENSG00000267855.1,8821
gene_id,ENSG00000185303.11,8821
gene_id,ENSG00000272054.1,8821
gene_id,ENSG00000080822.12,8821
gene_id,ENSG00000203666.8,8822
gene_id,ENSG00000020219.8,8822
gene_id,ENSG00000233485.1,8822
gene_id,ENSG00000142233.7,8823
gene_id,ENSG00000171124.8,8823
gene_id,ENSG00000261051.1,8824
gene_id,ENSG00000006740.12,8824
gene_id,ENSG00000206014.5,8824
gene_id,ENSG00000181938.9,8825
gene_id,ENSG00000130545.11,8825
gene_id,ENSG00000111837.7,8825
gene_id,ENSG00000141404.11,8825
gene_id,ENSG00000104419.10,8826
gene_id,ENSG00000130338.8,8826
gene_id,ENSG00000265489.1,8826
gene_id,ENSG00000125648.10,8826
gene_id,ENSG00000164221.8,8826
gene_id,ENSG00000115828.11,8827
gene_id,ENSG00000231434.1,8827
gene_id,ENSG00000238227.3,8827
gene_id,ENSG00000215210.3,8829
gene_id,ENSG00000102996.4,8829
gene_id,ENSG00000065457.6,8829
gene_id,ENSG00000131019.6,8830
gene_id,ENSG00000168140.4,8830
gene_id,ENSG00000205084.6,8830
gene_id,ENSG00000196209.8,8830
gene_id,ENSG00000250974.1,8831
gene_id,ENSG00000034713.3,8832
gene_id,ENSG00000249476.1,8832
gene_id,ENSG00000122952.12,8833
gene_id,ENSG00000150687.7,8833
gene_id,ENSG00000267308.1,8833
gene_id,ENSG00000174799.6,8833
gene_id,ENSG00000073060.11,8834
gene_id,ENSG00000214049.6,8835
gene_id,ENSG00000090659.13,8836
gene_id,ENSG00000236045.1,8836
gene_id,ENSG00000218739.5,8836
gene_id,ENSG00000116977.14,8836
gene_id,ENSG00000235701.1,8836
gene_id,ENSG00000205744.5,8837
gene_id,ENSG00000255823.1,8837
gene_id,ENSG00000154165.3,8837
gene_id,ENSG00000107201.5,8838
gene_id,ENSG00000135778.7,8838
gene_id,ENSG00000198739.6,8840
gene_id,ENSG00000088833.13,8840
gene_id,ENSG00000160207.4,8840
gene_id,ENSG00000243440.2,8840
gene_id,ENSG00000205940.7,8841
gene_id,ENSG00000226627.1,8841
gene_id,ENSG00000237248.3,8841
gene_id,ENSG00000168843.9,8841
gene_id,ENSG00000223776.4,8841
gene_id,ENSG00000250366.2,8841
gene_id,ENSG00000160208.11,8841
gene_id,ENSG00000132932.12,8843
gene_id,ENSG00000120798.12,8844
gene_id,ENSG00000260369.2,8844
gene_id,ENSG00000164219.5,8844
gene_id,ENSG00000167772.7,8844
gene_id,ENSG00000273038.1,8846
gene_id,ENSG00000231940.1,8846
gene_id,ENSG00000248175.1,8846
gene_id,ENSG00000215571.4,8847
gene_id,ENSG00000156502.9,8847
gene_id,ENSG00000174886.8,8848
gene_id,ENSG00000144481.12,8848
gene_id,ENSG00000133019.7,8849
gene_id,ENSG00000214754.3,8849
gene_id,ENSG00000181038.9,8849
gene_id,ENSG00000070495.10,8849
gene_id,ENSG00000026652.9,8849
gene_id,ENSG00000115009.7,8849
gene_id,ENSG00000171119.2,8850
gene_id,ENSG00000232124.1,8850
gene_id,ENSG00000119878.5,8851
gene_id,ENSG00000273058.1,8851
gene_id,ENSG00000250565.2,8851
gene_id,ENSG00000100234.11,8851
gene_id,ENSG00000151665.8,8851
gene_id,ENSG00000119729.6,8851
gene_id,ENSG00000084453.12,8852
gene_id,ENSG00000089199.5,8853
gene_id,ENSG00000150990.3,8853
gene_id,ENSG00000150459.8,8853
gene_id,ENSG00000267010.1,8854
gene_id,ENSG00000130383.6,8854
gene_id,ENSG00000227155.3,8854
gene_id,ENSG00000088832.10,8855
gene_id,ENSG00000099282.5,8855
gene_id,ENSG00000186994.7,8856
gene_id,ENSG00000243304.3,8856
gene_id,ENSG00000211649.2,8856
gene_id,ENSG00000143674.6,8857
gene_id,ENSG00000137210.9,8857
gene_id,ENSG00000261455.1,8857
gene_id,ENSG00000272097.1,8858
gene_id,ENSG00000230325.1,8858
gene_id,ENSG00000183527.7,8858
gene_id,ENSG00000187650.3,8859
gene_id,ENSG00000169851.11,8859
gene_id,ENSG00000260193.1,8860
gene_id,ENSG00000135749.14,8860
gene_id,ENSG00000122862.4,8861
gene_id,ENSG00000232028.1,8861
gene_id,ENSG00000132704.11,8861
gene_id,ENSG00000184992.10,8862
gene_id,ENSG00000129048.6,8863
gene_id,ENSG00000087586.13,8863
gene_id,ENSG00000101138.7,8863
gene_id,ENSG00000132530.12,8863
gene_id,ENSG00000172590.14,8864
gene_id,ENSG00000115825.5,8864
gene_id,ENSG00000123977.5,8865
gene_id,ENSG00000198246.7,8865
gene_id,ENSG00000231459.1,8865
gene_id,ENSG00000155465.14,8866
gene_id,ENSG00000271797.1,8866
gene_id,ENSG00000161547.10,8866
gene_id,ENSG00000124802.7,8867
gene_id,ENSG00000112029.5,8867
gene_id,ENSG00000157227.8,8867
gene_id,ENSG00000230314.2,8867
gene_id,ENSG00000166188.2,8867
gene_id,ENSG00000225598.1,8867
gene_id,ENSG00000197977.3,8868
gene_id,ENSG00000189283.5,8868
gene_id,ENSG00000092931.7,8868
gene_id,ENSG00000163534.10,8869
gene_id,ENSG00000254667.1,8869
gene_id,ENSG00000197992.2,8869
gene_id,ENSG00000148411.3,8871
gene_id,ENSG00000236762.1,8871
gene_id,ENSG00000103005.7,8872
gene_id,ENSG00000227260.1,8873
gene_id,ENSG00000224287.2,8874
gene_id,ENSG00000133627.13,8874
gene_id,ENSG00000215589.3,8875
gene_id,ENSG00000080854.10,8875
gene_id,ENSG00000197047.1,8875
gene_id,ENSG00000132970.8,8875
gene_id,ENSG00000154640.10,8876
gene_id,ENSG00000237604.1,8876
gene_id,ENSG00000263753.2,8876
gene_id,ENSG00000128059.4,8878
gene_id,ENSG00000128050.4,8878
gene_id,ENSG00000264575.1,8878
gene_id,ENSG00000109854.9,8878
gene_id,ENSG00000123485.7,8878
gene_id,ENSG00000132975.6,8878
gene_id,ENSG00000225331.1,8878
gene_id,ENSG00000088002.7,8879
gene_id,ENSG00000112031.11,8880
gene_id,ENSG00000182093.10,8880
gene_id,ENSG00000178386.8,8881
gene_id,ENSG00000238001.2,8882
gene_id,ENSG00000234684.2,8882
gene_id,ENSG00000165970.7,8882
gene_id,ENSG00000269964.2,8882
gene_id,ENSG00000237989.1,8882
gene_id,ENSG00000125775.10,8882
gene_id,ENSG00000160216.14,8883
gene_id,ENSG00000225259.3,8883
gene_id,ENSG00000166183.11,8883
gene_id,ENSG00000182566.8,8884
gene_id,ENSG00000171102.10,8884
gene_id,ENSG00000267913.1,8884
gene_id,ENSG00000272071.1,8885
gene_id,ENSG00000270147.1,8885
gene_id,ENSG00000122958.10,8886
gene_id,ENSG00000150457.7,8886
gene_id,ENSG00000125870.6,8886
gene_id,ENSG00000080709.10,8886
gene_id,ENSG00000203630.3,8886
gene_id,ENSG00000259904.1,8887
gene_id,ENSG00000225637.1,8887
gene_id,ENSG00000269921.1,8887
gene_id,ENSG00000268171.1,8888
gene_id,ENSG00000063180.4,8888
gene_id,ENSG00000157426.9,8888
gene_id,ENSG00000242083.2,8890
gene_id,ENSG00000231193.1,8890
gene_id,ENSG00000185238.8,8891
gene_id,ENSG00000106541.7,8892
gene_id,ENSG00000166257.4,8893
gene_id,ENSG00000230641.1,8893
gene_id,ENSG00000224367.2,8893
gene_id,ENSG00000104765.10,8895
gene_id,ENSG00000142621.15,8895
gene_id,ENSG00000105229.2,8895
gene_id,ENSG00000152484.9,8895
gene_id,ENSG00000228451.3,8896
gene_id,ENSG00000165061.10,8896
gene_id,ENSG00000176956.8,8897
gene_id,ENSG00000106537.7,8897
gene_id,ENSG00000164674.11,8897
gene_id,ENSG00000232528.3,8897
gene_id,ENSG00000272788.1,8898
gene_id,ENSG00000100292.12,8898
gene_id,ENSG00000063177.8,8898
gene_id,ENSG00000171224.7,8898
gene_id,ENSG00000234648.1,8898
gene_id,ENSG00000232573.1,8898
gene_id,ENSG00000229728.1,8899
gene_id,ENSG00000125657.3,8899
gene_id,ENSG00000066735.10,8899
gene_id,ENSG00000184752.8,8900
gene_id,ENSG00000219395.2,8900
gene_id,ENSG00000146425.6,8900
gene_id,ENSG00000165424.6,8900
gene_id,ENSG00000063176.11,8901
gene_id,ENSG00000268093.1,8901
gene_id,ENSG00000258748.1,8901
gene_id,ENSG00000148468.12,8901
gene_id,ENSG00000164116.12,8902
gene_id,ENSG00000087589.12,8902
gene_id,ENSG00000182901.11,8903
gene_id,ENSG00000100281.9,8903
gene_id,ENSG00000038219.8,8903
gene_id,ENSG00000132388.8,8903
gene_id,ENSG00000232871.4,8904
gene_id,ENSG00000151790.4,8904
gene_id,ENSG00000065154.7,8905
gene_id,ENSG00000105516.6,8905
